"Salix"	"Rgaller"	"cooccur"	"interact"	"salix_ID"	"galler_ID"	"post_mean"	"post_SD"
"311"	"cinerea x myrsinifolia"	"Onigri"	0	0	15	78	0.545143663965149	0.048141703207588
"312"	"fragilis x pentandra"	"Onigri"	0	0	20	78	0.545143663965149	0.048141703207588
"313"	"elaeagnos"	"Ofoeti"	2	0	17	64	0.392670223765779	0.0333507633690987
"314"	"appendiculata"	"Ofoeti"	6	0	5	64	0.25181045234878	0.0168960197292283
"315"	"myrsinifolia"	"Ofoeti"	8	0	34	64	0.213514237305205	0.0127693799353529
"316"	"foetida"	"Ofoeti"	16	16	18	64	0.889232111808221	0.00465698537675262
"317"	"hastata"	"Ofoeti"	8	0	24	64	0.213514237305205	0.0127693799353529
"318"	"daphnoides"	"Ofoeti"	1	0	16	64	0.456512080518707	0.0403384966949806
"319"	"helvetica"	"Ofoeti"	3	0	26	64	0.344493791569958	0.0277054286114692
"320"	"glaucosericea"	"Ofoeti"	0	0	23	64	0.545143663965149	0.048141703207588
"321"	"cinerea"	"Ofoeti"	0	0	13	64	0.545143663965149	0.048141703207588
"322"	"purpurea"	"Ofoeti"	4	0	41	64	0.306846955494385	0.0232433133556618
"323"	"alba"	"Ofoeti"	0	0	2	64	0.545143663965149	0.048141703207588
"324"	"fragilis"	"Ofoeti"	0	0	19	64	0.545143663965149	0.048141703207588
"325"	"repens"	"Ofoeti"	0	0	42	64	0.545143663965149	0.048141703207588
"326"	"lapponum"	"Ofoeti"	0	0	29	64	0.545143663965149	0.048141703207588
"327"	"myrsinites"	"Ofoeti"	0	0	35	64	0.545143663965149	0.048141703207588
"328"	"phylicifolia"	"Ofoeti"	0	0	38	64	0.545143663965149	0.048141703207588
"329"	"glauca"	"Ofoeti"	0	0	22	64	0.545143663965149	0.048141703207588
"330"	"caprea"	"Ofoeti"	0	0	11	64	0.545143663965149	0.048141703207588
"331"	"mielichhoferi"	"Ofoeti"	5	0	33	64	0.276617725210864	0.0197130189271469
"332"	"waldsteiniana"	"Ofoeti"	7	7	52	64	0.807186351839145	0.0128088853607276
"333"	"pentandra"	"Ofoeti"	1	0	37	64	0.456512080518707	0.0403384966949806
"334"	"breviserrata"	"Ofoeti"	4	0	10	64	0.306846955494385	0.0232433133556618
"335"	"reticulata"	"Ofoeti"	2	0	43	64	0.392670223765779	0.0333507633690987
"336"	"retusa"	"Ofoeti"	4	0	44	64	0.306846955494385	0.0232433133556618
"337"	"aurita"	"Ofoeti"	0	0	6	64	0.545143663965149	0.048141703207588
"338"	"triandra"	"Ofoeti"	0	0	48	64	0.545143663965149	0.048141703207588
"339"	"lanata"	"Ofoeti"	0	0	28	64	0.545143663965149	0.048141703207588
"340"	"herbacea"	"Ofoeti"	0	0	27	64	0.545143663965149	0.048141703207588
"341"	"borealis"	"Ofoeti"	0	0	9	64	0.545143663965149	0.048141703207588
"342"	"myrtilloides"	"Ofoeti"	0	0	36	64	0.545143663965149	0.048141703207588
"343"	"viminalis"	"Ofoeti"	0	0	49	64	0.545143663965149	0.048141703207588
"344"	"glabra"	"Ofoeti"	0	0	21	64	0.545143663965149	0.048141703207588
"345"	"apennina"	"Ofoeti"	0	0	4	64	0.545143663965149	0.048141703207588
"346"	"rubens"	"Ofoeti"	0	0	46	64	0.545143663965149	0.048141703207588
"347"	"rosmarinifolia"	"Ofoeti"	0	0	45	64	0.545143663965149	0.048141703207588
"348"	"caprea x appendiculata"	"Ofoeti"	0	0	12	64	0.545143663965149	0.048141703207588
"349"	"cinerea oleifolia"	"Ofoeti"	0	0	14	64	0.545143663965149	0.048141703207588
"350"	"viminalis x caprea"	"Ofoeti"	0	0	51	64	0.545143663965149	0.048141703207588
"351"	"viminalis x ?"	"Ofoeti"	0	0	50	64	0.545143663965149	0.048141703207588
"352"	"alpina?"	"Ofoeti"	0	0	3	64	0.545143663965149	0.048141703207588
"353"	"phylicifolia x caprea ?"	"Ofoeti"	0	0	39	64	0.545143663965149	0.048141703207588
"354"	"lapponum x glauca?"	"Ofoeti"	0	0	31	64	0.545143663965149	0.048141703207588
"355"	"lapponum x glauca"	"Ofoeti"	0	0	30	64	0.545143663965149	0.048141703207588
"356"	"aurita x caprea"	"Ofoeti"	0	0	7	64	0.545143663965149	0.048141703207588
"357"	"starkeana"	"Ofoeti"	0	0	47	64	0.545143663965149	0.048141703207588
"358"	"hastata x phylicifolia"	"Ofoeti"	0	0	25	64	0.545143663965149	0.048141703207588
"359"	"lapponum x phylicifolia"	"Ofoeti"	0	0	32	64	0.545143663965149	0.048141703207588
"360"	"acutifolia"	"Ofoeti"	0	0	1	64	0.545143663965149	0.048141703207588
"361"	"bicolor"	"Ofoeti"	0	0	8	64	0.545143663965149	0.048141703207588
"362"	"polaris"	"Ofoeti"	0	0	40	64	0.545143663965149	0.048141703207588
"363"	"cinerea x myrsinifolia"	"Ofoeti"	0	0	15	64	0.545143663965149	0.048141703207588
"364"	"fragilis x pentandra"	"Ofoeti"	0	0	20	64	0.545143663965149	0.048141703207588
"365"	"elaeagnos"	"Ohasta"	0	0	17	68	0.545143663965149	0.048141703207588
"366"	"appendiculata"	"Ohasta"	3	0	5	68	0.344493791569958	0.0277054286114692
"367"	"myrsinifolia"	"Ohasta"	10	0	34	68	0.185328786690772	0.00996536936807154
"368"	"foetida"	"Ohasta"	6	0	18	68	0.25181045234878	0.0168960197292283
"369"	"hastata"	"Ohasta"	38	38	24	68	0.945706171494197	0.00118992377453103
"370"	"daphnoides"	"Ohasta"	4	0	16	68	0.306846955494385	0.0232433133556618
"371"	"helvetica"	"Ohasta"	13	0	26	68	0.154697060955773	0.00720446555548387
"372"	"glaucosericea"	"Ohasta"	11	0	23	68	0.173853796416418	0.00889304589919713
"373"	"cinerea"	"Ohasta"	0	0	13	68	0.545143663965149	0.048141703207588
"374"	"purpurea"	"Ohasta"	5	0	41	68	0.276617725210864	0.0197130189271469
"375"	"alba"	"Ohasta"	0	0	2	68	0.545143663965149	0.048141703207588
"376"	"fragilis"	"Ohasta"	0	0	19	68	0.545143663965149	0.048141703207588
"377"	"repens"	"Ohasta"	0	0	42	68	0.545143663965149	0.048141703207588
"378"	"lapponum"	"Ohasta"	5	0	29	68	0.276617725210864	0.0197130189271469
"379"	"myrsinites"	"Ohasta"	2	0	35	68	0.392670223765779	0.0333507633690987
"380"	"phylicifolia"	"Ohasta"	4	0	38	68	0.306846955494385	0.0232433133556618
"381"	"glauca"	"Ohasta"	10	0	22	68	0.185328786690772	0.00996536936807154
"382"	"caprea"	"Ohasta"	3	0	11	68	0.344493791569958	0.0277054286114692
"383"	"mielichhoferi"	"Ohasta"	0	0	33	68	0.545143663965149	0.048141703207588
"384"	"waldsteiniana"	"Ohasta"	0	0	52	68	0.545143663965149	0.048141703207588
"385"	"pentandra"	"Ohasta"	1	0	37	68	0.456512080518707	0.0403384966949806
"386"	"breviserrata"	"Ohasta"	4	0	10	68	0.306846955494385	0.0232433133556618
"387"	"reticulata"	"Ohasta"	4	0	43	68	0.306846955494385	0.0232433133556618
"388"	"retusa"	"Ohasta"	2	0	44	68	0.392670223765779	0.0333507633690987
"389"	"aurita"	"Ohasta"	0	0	6	68	0.545143663965149	0.048141703207588
"390"	"triandra"	"Ohasta"	0	0	48	68	0.545143663965149	0.048141703207588
"391"	"lanata"	"Ohasta"	7	0	28	68	0.231086455862499	0.0146235144851536
"392"	"herbacea"	"Ohasta"	0	0	27	68	0.545143663965149	0.048141703207588
"393"	"borealis"	"Ohasta"	1	0	9	68	0.456512080518707	0.0403384966949806
"394"	"myrtilloides"	"Ohasta"	1	0	36	68	0.456512080518707	0.0403384966949806
"395"	"viminalis"	"Ohasta"	0	0	49	68	0.545143663965149	0.048141703207588
"396"	"glabra"	"Ohasta"	0	0	21	68	0.545143663965149	0.048141703207588
"397"	"apennina"	"Ohasta"	0	0	4	68	0.545143663965149	0.048141703207588
"398"	"rubens"	"Ohasta"	0	0	46	68	0.545143663965149	0.048141703207588
"399"	"rosmarinifolia"	"Ohasta"	0	0	45	68	0.545143663965149	0.048141703207588
"400"	"caprea x appendiculata"	"Ohasta"	0	0	12	68	0.545143663965149	0.048141703207588
"401"	"cinerea oleifolia"	"Ohasta"	0	0	14	68	0.545143663965149	0.048141703207588
"402"	"viminalis x caprea"	"Ohasta"	0	0	51	68	0.545143663965149	0.048141703207588
"403"	"viminalis x ?"	"Ohasta"	0	0	50	68	0.545143663965149	0.048141703207588
"404"	"alpina?"	"Ohasta"	0	0	3	68	0.545143663965149	0.048141703207588
"405"	"phylicifolia x caprea ?"	"Ohasta"	0	0	39	68	0.545143663965149	0.048141703207588
"406"	"lapponum x glauca?"	"Ohasta"	0	0	31	68	0.545143663965149	0.048141703207588
"407"	"lapponum x glauca"	"Ohasta"	0	0	30	68	0.545143663965149	0.048141703207588
"408"	"aurita x caprea"	"Ohasta"	0	0	7	68	0.545143663965149	0.048141703207588
"409"	"starkeana"	"Ohasta"	1	0	47	68	0.456512080518707	0.0403384966949806
"410"	"hastata x phylicifolia"	"Ohasta"	1	1	25	68	0.619095981433509	0.0383399091115139
"411"	"lapponum x phylicifolia"	"Ohasta"	1	0	32	68	0.456512080518707	0.0403384966949806
"412"	"acutifolia"	"Ohasta"	0	0	1	68	0.545143663965149	0.048141703207588
"413"	"bicolor"	"Ohasta"	0	0	8	68	0.545143663965149	0.048141703207588
"414"	"polaris"	"Ohasta"	0	0	40	68	0.545143663965149	0.048141703207588
"415"	"cinerea x myrsinifolia"	"Ohasta"	0	0	15	68	0.545143663965149	0.048141703207588
"416"	"fragilis x pentandra"	"Ohasta"	0	0	20	68	0.545143663965149	0.048141703207588
"417"	"elaeagnos"	"Oadaph"	4	0	17	56	0.306846955494385	0.0232433133556618
"418"	"appendiculata"	"Oadaph"	1	0	5	56	0.456512080518707	0.0403384966949806
"419"	"myrsinifolia"	"Oadaph"	5	0	34	56	0.276617725210864	0.0197130189271469
"420"	"foetida"	"Oadaph"	0	0	18	56	0.545143663965149	0.048141703207588
"421"	"hastata"	"Oadaph"	5	0	24	56	0.276617725210864	0.0197130189271469
"422"	"daphnoides"	"Oadaph"	25	25	16	56	0.922296417769936	0.00237692012801049
"423"	"helvetica"	"Oadaph"	1	0	26	56	0.456512080518707	0.0403384966949806
"424"	"glaucosericea"	"Oadaph"	1	0	23	56	0.456512080518707	0.0403384966949806
"425"	"cinerea"	"Oadaph"	2	0	13	56	0.392670223765779	0.0333507633690987
"426"	"purpurea"	"Oadaph"	8	0	41	56	0.213514237305205	0.0127693799353529
"427"	"alba"	"Oadaph"	0	0	2	56	0.545143663965149	0.048141703207588
"428"	"fragilis"	"Oadaph"	1	0	19	56	0.456512080518707	0.0403384966949806
"429"	"repens"	"Oadaph"	1	0	42	56	0.456512080518707	0.0403384966949806
"430"	"lapponum"	"Oadaph"	0	0	29	56	0.545143663965149	0.048141703207588
"431"	"myrsinites"	"Oadaph"	0	0	35	56	0.545143663965149	0.048141703207588
"432"	"phylicifolia"	"Oadaph"	0	0	38	56	0.545143663965149	0.048141703207588
"433"	"glauca"	"Oadaph"	0	0	22	56	0.545143663965149	0.048141703207588
"434"	"caprea"	"Oadaph"	1	0	11	56	0.456512080518707	0.0403384966949806
"435"	"mielichhoferi"	"Oadaph"	1	0	33	56	0.456512080518707	0.0403384966949806
"436"	"waldsteiniana"	"Oadaph"	1	0	52	56	0.456512080518707	0.0403384966949806
"437"	"pentandra"	"Oadaph"	0	0	37	56	0.545143663965149	0.048141703207588
"438"	"breviserrata"	"Oadaph"	0	0	10	56	0.545143663965149	0.048141703207588
"439"	"reticulata"	"Oadaph"	0	0	43	56	0.545143663965149	0.048141703207588
"440"	"retusa"	"Oadaph"	0	0	44	56	0.545143663965149	0.048141703207588
"441"	"aurita"	"Oadaph"	0	0	6	56	0.545143663965149	0.048141703207588
"442"	"triandra"	"Oadaph"	1	0	48	56	0.456512080518707	0.0403384966949806
"443"	"lanata"	"Oadaph"	0	0	28	56	0.545143663965149	0.048141703207588
"444"	"herbacea"	"Oadaph"	0	0	27	56	0.545143663965149	0.048141703207588
"445"	"borealis"	"Oadaph"	0	0	9	56	0.545143663965149	0.048141703207588
"446"	"myrtilloides"	"Oadaph"	0	0	36	56	0.545143663965149	0.048141703207588
"447"	"viminalis"	"Oadaph"	0	0	49	56	0.545143663965149	0.048141703207588
"448"	"glabra"	"Oadaph"	0	0	21	56	0.545143663965149	0.048141703207588
"449"	"apennina"	"Oadaph"	0	0	4	56	0.545143663965149	0.048141703207588
"450"	"rubens"	"Oadaph"	0	0	46	56	0.545143663965149	0.048141703207588
"451"	"rosmarinifolia"	"Oadaph"	0	0	45	56	0.545143663965149	0.048141703207588
"452"	"caprea x appendiculata"	"Oadaph"	0	0	12	56	0.545143663965149	0.048141703207588
"453"	"cinerea oleifolia"	"Oadaph"	0	0	14	56	0.545143663965149	0.048141703207588
"454"	"viminalis x caprea"	"Oadaph"	0	0	51	56	0.545143663965149	0.048141703207588
"455"	"viminalis x ?"	"Oadaph"	0	0	50	56	0.545143663965149	0.048141703207588
"456"	"alpina?"	"Oadaph"	0	0	3	56	0.545143663965149	0.048141703207588
"457"	"phylicifolia x caprea ?"	"Oadaph"	0	0	39	56	0.545143663965149	0.048141703207588
"458"	"lapponum x glauca?"	"Oadaph"	0	0	31	56	0.545143663965149	0.048141703207588
"459"	"lapponum x glauca"	"Oadaph"	0	0	30	56	0.545143663965149	0.048141703207588
"460"	"aurita x caprea"	"Oadaph"	0	0	7	56	0.545143663965149	0.048141703207588
"461"	"starkeana"	"Oadaph"	0	0	47	56	0.545143663965149	0.048141703207588
"462"	"hastata x phylicifolia"	"Oadaph"	0	0	25	56	0.545143663965149	0.048141703207588
"463"	"lapponum x phylicifolia"	"Oadaph"	0	0	32	56	0.545143663965149	0.048141703207588
"464"	"acutifolia"	"Oadaph"	0	0	1	56	0.545143663965149	0.048141703207588
"465"	"bicolor"	"Oadaph"	0	0	8	56	0.545143663965149	0.048141703207588
"466"	"polaris"	"Oadaph"	0	0	40	56	0.545143663965149	0.048141703207588
"467"	"cinerea x myrsinifolia"	"Oadaph"	0	0	15	56	0.545143663965149	0.048141703207588
"468"	"fragilis x pentandra"	"Oadaph"	0	0	20	56	0.545143663965149	0.048141703207588
"469"	"elaeagnos"	"Ohelve"	0	0	17	69	0.545143663965149	0.048141703207588
"470"	"appendiculata"	"Ohelve"	1	0	5	69	0.456512080518707	0.0403384966949806
"471"	"myrsinifolia"	"Ohelve"	1	0	34	69	0.456512080518707	0.0403384966949806
"472"	"foetida"	"Ohelve"	0	0	18	69	0.545143663965149	0.048141703207588
"473"	"hastata"	"Ohelve"	5	0	24	69	0.276617725210864	0.0197130189271469
"474"	"daphnoides"	"Ohelve"	1	0	16	69	0.456512080518707	0.0403384966949806
"475"	"helvetica"	"Ohelve"	7	7	26	69	0.807186351839145	0.0128088853607276
"476"	"glaucosericea"	"Ohelve"	5	0	23	69	0.276617725210864	0.0197130189271469
"477"	"cinerea"	"Ohelve"	0	0	13	69	0.545143663965149	0.048141703207588
"478"	"purpurea"	"Ohelve"	1	0	41	69	0.456512080518707	0.0403384966949806
"479"	"alba"	"Ohelve"	0	0	2	69	0.545143663965149	0.048141703207588
"480"	"fragilis"	"Ohelve"	0	0	19	69	0.545143663965149	0.048141703207588
"481"	"repens"	"Ohelve"	0	0	42	69	0.545143663965149	0.048141703207588
"482"	"lapponum"	"Ohelve"	0	0	29	69	0.545143663965149	0.048141703207588
"483"	"myrsinites"	"Ohelve"	0	0	35	69	0.545143663965149	0.048141703207588
"484"	"phylicifolia"	"Ohelve"	0	0	38	69	0.545143663965149	0.048141703207588
"485"	"glauca"	"Ohelve"	0	0	22	69	0.545143663965149	0.048141703207588
"486"	"caprea"	"Ohelve"	0	0	11	69	0.545143663965149	0.048141703207588
"487"	"mielichhoferi"	"Ohelve"	0	0	33	69	0.545143663965149	0.048141703207588
"488"	"waldsteiniana"	"Ohelve"	0	0	52	69	0.545143663965149	0.048141703207588
"489"	"pentandra"	"Ohelve"	0	0	37	69	0.545143663965149	0.048141703207588
"490"	"breviserrata"	"Ohelve"	0	0	10	69	0.545143663965149	0.048141703207588
"491"	"reticulata"	"Ohelve"	0	0	43	69	0.545143663965149	0.048141703207588
"492"	"retusa"	"Ohelve"	0	0	44	69	0.545143663965149	0.048141703207588
"493"	"aurita"	"Ohelve"	0	0	6	69	0.545143663965149	0.048141703207588
"494"	"triandra"	"Ohelve"	0	0	48	69	0.545143663965149	0.048141703207588
"495"	"lanata"	"Ohelve"	0	0	28	69	0.545143663965149	0.048141703207588
"496"	"herbacea"	"Ohelve"	0	0	27	69	0.545143663965149	0.048141703207588
"497"	"borealis"	"Ohelve"	0	0	9	69	0.545143663965149	0.048141703207588
"498"	"myrtilloides"	"Ohelve"	0	0	36	69	0.545143663965149	0.048141703207588
"499"	"viminalis"	"Ohelve"	0	0	49	69	0.545143663965149	0.048141703207588
"500"	"glabra"	"Ohelve"	0	0	21	69	0.545143663965149	0.048141703207588
"501"	"apennina"	"Ohelve"	0	0	4	69	0.545143663965149	0.048141703207588
"502"	"rubens"	"Ohelve"	0	0	46	69	0.545143663965149	0.048141703207588
"503"	"rosmarinifolia"	"Ohelve"	0	0	45	69	0.545143663965149	0.048141703207588
"504"	"caprea x appendiculata"	"Ohelve"	0	0	12	69	0.545143663965149	0.048141703207588
"505"	"cinerea oleifolia"	"Ohelve"	0	0	14	69	0.545143663965149	0.048141703207588
"506"	"viminalis x caprea"	"Ohelve"	0	0	51	69	0.545143663965149	0.048141703207588
"507"	"viminalis x ?"	"Ohelve"	0	0	50	69	0.545143663965149	0.048141703207588
"508"	"alpina?"	"Ohelve"	0	0	3	69	0.545143663965149	0.048141703207588
"509"	"phylicifolia x caprea ?"	"Ohelve"	0	0	39	69	0.545143663965149	0.048141703207588
"510"	"lapponum x glauca?"	"Ohelve"	0	0	31	69	0.545143663965149	0.048141703207588
"511"	"lapponum x glauca"	"Ohelve"	0	0	30	69	0.545143663965149	0.048141703207588
"512"	"aurita x caprea"	"Ohelve"	0	0	7	69	0.545143663965149	0.048141703207588
"513"	"starkeana"	"Ohelve"	0	0	47	69	0.545143663965149	0.048141703207588
"514"	"hastata x phylicifolia"	"Ohelve"	0	0	25	69	0.545143663965149	0.048141703207588
"515"	"lapponum x phylicifolia"	"Ohelve"	0	0	32	69	0.545143663965149	0.048141703207588
"516"	"acutifolia"	"Ohelve"	0	0	1	69	0.545143663965149	0.048141703207588
"517"	"bicolor"	"Ohelve"	0	0	8	69	0.545143663965149	0.048141703207588
"518"	"polaris"	"Ohelve"	0	0	40	69	0.545143663965149	0.048141703207588
"519"	"cinerea x myrsinifolia"	"Ohelve"	0	0	15	69	0.545143663965149	0.048141703207588
"520"	"fragilis x pentandra"	"Ohelve"	0	0	20	69	0.545143663965149	0.048141703207588
"521"	"elaeagnos"	"Onival"	0	0	17	79	0.545143663965149	0.048141703207588
"522"	"appendiculata"	"Onival"	3	0	5	79	0.344493791569958	0.0277054286114692
"523"	"myrsinifolia"	"Onival"	9	0	34	79	0.198425606869224	0.0112399540095504
"524"	"foetida"	"Onival"	0	0	18	79	0.545143663965149	0.048141703207588
"525"	"hastata"	"Onival"	18	0	24	79	0.121286136402966	0.00460357334393741
"526"	"daphnoides"	"Onival"	1	0	16	79	0.456512080518707	0.0403384966949806
"527"	"helvetica"	"Onival"	11	0	26	79	0.173853796416418	0.00889304589919713
"528"	"glaucosericea"	"Onival"	16	16	23	79	0.889232111808221	0.00465698537675262
"529"	"cinerea"	"Onival"	0	0	13	79	0.545143663965149	0.048141703207588
"530"	"purpurea"	"Onival"	1	0	41	79	0.456512080518707	0.0403384966949806
"531"	"alba"	"Onival"	0	0	2	79	0.545143663965149	0.048141703207588
"532"	"fragilis"	"Onival"	0	0	19	79	0.545143663965149	0.048141703207588
"533"	"repens"	"Onival"	0	0	42	79	0.545143663965149	0.048141703207588
"534"	"lapponum"	"Onival"	17	0	29	79	0.126761642731699	0.00499728117755689
"535"	"myrsinites"	"Onival"	3	0	35	79	0.344493791569958	0.0277054286114692
"536"	"phylicifolia"	"Onival"	9	0	38	79	0.198425606869224	0.0112399540095504
"537"	"glauca"	"Onival"	25	25	22	79	0.922296417769936	0.00237692012801049
"538"	"caprea"	"Onival"	2	0	11	79	0.392670223765779	0.0333507633690987
"539"	"mielichhoferi"	"Onival"	0	0	33	79	0.545143663965149	0.048141703207588
"540"	"waldsteiniana"	"Onival"	0	0	52	79	0.545143663965149	0.048141703207588
"541"	"pentandra"	"Onival"	2	0	37	79	0.392670223765779	0.0333507633690987
"542"	"breviserrata"	"Onival"	0	0	10	79	0.545143663965149	0.048141703207588
"543"	"reticulata"	"Onival"	2	0	43	79	0.392670223765779	0.0333507633690987
"544"	"retusa"	"Onival"	0	0	44	79	0.545143663965149	0.048141703207588
"545"	"aurita"	"Onival"	0	0	6	79	0.545143663965149	0.048141703207588
"546"	"triandra"	"Onival"	0	0	48	79	0.545143663965149	0.048141703207588
"547"	"lanata"	"Onival"	12	0	28	79	0.163716945113043	0.00798299443451262
"548"	"herbacea"	"Onival"	1	0	27	79	0.456512080518707	0.0403384966949806
"549"	"borealis"	"Onival"	1	0	9	79	0.456512080518707	0.0403384966949806
"550"	"myrtilloides"	"Onival"	1	0	36	79	0.456512080518707	0.0403384966949806
"551"	"viminalis"	"Onival"	0	0	49	79	0.545143663965149	0.048141703207588
"552"	"glabra"	"Onival"	0	0	21	79	0.545143663965149	0.048141703207588
"553"	"apennina"	"Onival"	0	0	4	79	0.545143663965149	0.048141703207588
"554"	"rubens"	"Onival"	0	0	46	79	0.545143663965149	0.048141703207588
"555"	"rosmarinifolia"	"Onival"	0	0	45	79	0.545143663965149	0.048141703207588
"556"	"caprea x appendiculata"	"Onival"	0	0	12	79	0.545143663965149	0.048141703207588
"557"	"cinerea oleifolia"	"Onival"	0	0	14	79	0.545143663965149	0.048141703207588
"558"	"viminalis x caprea"	"Onival"	0	0	51	79	0.545143663965149	0.048141703207588
"559"	"viminalis x ?"	"Onival"	0	0	50	79	0.545143663965149	0.048141703207588
"560"	"alpina?"	"Onival"	0	0	3	79	0.545143663965149	0.048141703207588
"561"	"phylicifolia x caprea ?"	"Onival"	0	0	39	79	0.545143663965149	0.048141703207588
"562"	"lapponum x glauca?"	"Onival"	0	0	31	79	0.545143663965149	0.048141703207588
"563"	"lapponum x glauca"	"Onival"	0	0	30	79	0.545143663965149	0.048141703207588
"564"	"aurita x caprea"	"Onival"	0	0	7	79	0.545143663965149	0.048141703207588
"565"	"starkeana"	"Onival"	1	0	47	79	0.456512080518707	0.0403384966949806
"566"	"hastata x phylicifolia"	"Onival"	1	0	25	79	0.456512080518707	0.0403384966949806
"567"	"lapponum x phylicifolia"	"Onival"	1	0	32	79	0.456512080518707	0.0403384966949806
"568"	"acutifolia"	"Onival"	0	0	1	79	0.545143663965149	0.048141703207588
"569"	"bicolor"	"Onival"	0	0	8	79	0.545143663965149	0.048141703207588
"570"	"polaris"	"Onival"	0	0	40	79	0.545143663965149	0.048141703207588
"571"	"cinerea x myrsinifolia"	"Onival"	0	0	15	79	0.545143663965149	0.048141703207588
"572"	"fragilis x pentandra"	"Onival"	0	0	20	79	0.545143663965149	0.048141703207588
"573"	"elaeagnos"	"Ovimin"	7	0	17	95	0.231086455862499	0.0146235144851536
"574"	"appendiculata"	"Ovimin"	3	0	5	95	0.344493791569958	0.0277054286114692
"575"	"myrsinifolia"	"Ovimin"	10	0	34	95	0.185328786690772	0.00996536936807154
"576"	"foetida"	"Ovimin"	3	0	18	95	0.344493791569958	0.0277054286114692
"577"	"hastata"	"Ovimin"	4	0	24	95	0.306846955494385	0.0232433133556618
"578"	"daphnoides"	"Ovimin"	6	0	16	95	0.25181045234878	0.0168960197292283
"579"	"helvetica"	"Ovimin"	3	0	26	95	0.344493791569958	0.0277054286114692
"580"	"glaucosericea"	"Ovimin"	1	0	23	95	0.456512080518707	0.0403384966949806
"581"	"cinerea"	"Ovimin"	8	0	13	95	0.213514237305205	0.0127693799353529
"582"	"purpurea"	"Ovimin"	54	54	41	95	0.960392416790026	0.000643083539934275
"583"	"alba"	"Ovimin"	11	0	2	95	0.173853796416418	0.00889304589919713
"584"	"fragilis"	"Ovimin"	4	0	19	95	0.306846955494385	0.0232433133556618
"585"	"repens"	"Ovimin"	0	0	42	95	0.545143663965149	0.048141703207588
"586"	"lapponum"	"Ovimin"	0	0	29	95	0.545143663965149	0.048141703207588
"587"	"myrsinites"	"Ovimin"	0	0	35	95	0.545143663965149	0.048141703207588
"588"	"phylicifolia"	"Ovimin"	0	0	38	95	0.545143663965149	0.048141703207588
"589"	"glauca"	"Ovimin"	0	0	22	95	0.545143663965149	0.048141703207588
"590"	"caprea"	"Ovimin"	4	0	11	95	0.306846955494385	0.0232433133556618
"591"	"mielichhoferi"	"Ovimin"	0	0	33	95	0.545143663965149	0.048141703207588
"592"	"waldsteiniana"	"Ovimin"	0	0	52	95	0.545143663965149	0.048141703207588
"593"	"pentandra"	"Ovimin"	0	0	37	95	0.545143663965149	0.048141703207588
"594"	"breviserrata"	"Ovimin"	1	0	10	95	0.456512080518707	0.0403384966949806
"595"	"reticulata"	"Ovimin"	1	0	43	95	0.456512080518707	0.0403384966949806
"596"	"retusa"	"Ovimin"	2	0	44	95	0.392670223765779	0.0333507633690987
"597"	"aurita"	"Ovimin"	1	0	6	95	0.456512080518707	0.0403384966949806
"598"	"triandra"	"Ovimin"	1	0	48	95	0.456512080518707	0.0403384966949806
