Web	Proportion	Obs_C	Sample_mean	Sample_SD
60	0.8	0.557091346154	0.445512820513	1.66533453694e-16
61	0.8	0.541266025641	0.432892628205	1.11022302463e-16
62	0.8	0.548677884615	0.43890224359	5.55111512313e-17
63	0.8	0.560296474359	0.448116987179	5.55111512313e-17
64	0.8	0.547275641026	0.437700320513	1.11022302463e-16
65	0.8	0.554487179487	0.443509615385	1.66533453694e-16
66	0.8	0.552684294872	0.442107371795	1.11022302463e-16
67	0.8	0.553886217949	0.443108974359	1.11022302463e-16
68	0.8	0.552483974359	0.441907051282	1.11022302463e-16
69	0.8	0.549679487179	0.439703525641	1.11022302463e-16
70	0.8	0.548878205128	0.439102564103	2.22044604925e-16
71	0.8	0.548878205128	0.439102564103	2.22044604925e-16
72	0.8	0.549479166667	0.439503205128	5.55111512313e-17
73	0.8	0.549078525641	0.439102564103	2.22044604925e-16
74	0.8	0.529246794872	0.42327724359	5.55111512313e-17
75	0.8	0.559695512821	0.447716346154	0.0
76	0.8	0.539663461538	0.431690705128	5.55111512313e-17
77	0.8	0.556490384615	0.445112179487	1.66533453694e-16
78	0.8	0.565104166667	0.451923076923	5.55111512313e-17
79	0.8	0.539863782051	0.431891025641	1.11022302463e-16
80	0.8	0.54827724359	0.438501602564	1.11022302463e-16
81	0.8	0.551081730769	0.440705128205	1.11022302463e-16
82	0.8	0.554887820513	0.44391025641	5.55111512313e-17
83	0.8	0.536658653846	0.429286858974	1.66533453694e-16
84	0.8	0.54547275641	0.436298076923	1.66533453694e-16
85	0.8	0.563701923077	0.450921474359	1.11022302463e-16
86	0.8	0.554887820513	0.44391025641	5.55111512313e-17
87	0.8	0.545673076923	0.436498397436	1.11022302463e-16
88	0.8	0.558493589744	0.44671474359	5.55111512313e-17
89	0.8	0.548477564103	0.438701923077	1.66533453694e-16
90	0.8	0.547876602564	0.438301282051	5.55111512313e-17
91	0.8	0.549879807692	0.439903846154	0.0
92	0.8	0.549278846154	0.439302884615	1.66533453694e-16
93	0.8	0.55328525641	0.442508012821	5.55111512313e-17
94	0.8	0.558693910256	0.446915064103	2.22044604925e-16
95	0.8	0.536258012821	0.428886217949	5.55111512313e-17
96	0.8	0.541266025641	0.432892628205	1.11022302463e-16
97	0.8	0.536057692308	0.428685897436	1.11022302463e-16
98	0.8	0.545072115385	0.435897435897	2.22044604925e-16
99	0.8	0.550080128205	0.439903846154	0.0
100	0.8	0.54046474359	0.432291666667	1.11022302463e-16
1	0.99	0.548677884615	0.543068910256	0.0
2	0.99	0.5546875	0.549078525641	1.11022302463e-16
3	0.99	0.533854166667	0.528445512821	1.11022302463e-16
4	0.99	0.540064102564	0.534655448718	1.11022302463e-16
5	0.99	0.549879807692	0.544270833333	0.0
6	0.99	0.533453525641	0.528044871795	0.0
7	0.99	0.541466346154	0.535857371795	0.0
8	0.99	0.559094551282	0.553485576923	0.0
9	0.99	0.527644230769	0.522235576923	0.0
10	0.99	0.547876602564	0.542267628205	0.0
11	0.99	0.554887820513	0.549278846154	1.11022302463e-16
12	0.99	0.550881410256	0.545272435897	2.22044604925e-16
13	0.99	0.540865384615	0.535456730769	1.11022302463e-16
14	0.99	0.548677884615	0.543068910256	0.0
15	0.99	0.566105769231	0.560296474359	1.11022302463e-16
16	0.99	0.557892628205	0.552283653846	1.11022302463e-16
17	0.99	0.538261217949	0.532852564103	2.22044604925e-16
18	0.99	0.552884615385	0.547275641026	1.11022302463e-16
19	0.99	0.546674679487	0.541065705128	0.0
20	0.99	0.538060897436	0.53265224359	0.0
21	0.99	0.551682692308	0.546073717949	1.11022302463e-16
22	0.99	0.555889423077	0.550280448718	1.11022302463e-16
23	0.99	0.54827724359	0.542668269231	1.11022302463e-16
24	0.99	0.559495192308	0.553886217949	1.11022302463e-16
25	0.99	0.549679487179	0.544070512821	1.11022302463e-16
26	0.99	0.55608974359	0.550480769231	1.11022302463e-16
27	0.99	0.554487179487	0.548878205128	0.0
28	0.99	0.555488782051	0.549879807692	2.22044604925e-16
29	0.99	0.561899038462	0.55608974359	0.0
30	0.99	0.554086538462	0.548477564103	2.22044604925e-16
31	0.99	0.550280448718	0.544671474359	1.11022302463e-16
32	0.99	0.550280448718	0.544671474359	1.11022302463e-16
33	0.99	0.553485576923	0.547876602564	1.11022302463e-16
34	0.99	0.549278846154	0.543669871795	0.0
35	0.99	0.544471153846	0.538862179487	2.22044604925e-16
36	0.99	0.540264423077	0.534855769231	1.11022302463e-16
37	0.99	0.541266025641	0.535657051282	1.11022302463e-16
38	0.99	0.546875	0.541266025641	1.11022302463e-16
39	0.99	0.546474358974	0.540865384615	2.22044604925e-16
40	0.99	0.546674679487	0.541065705128	0.0
41	0.99	0.546674679487	0.541065705128	0.0
42	0.99	0.550881410256	0.545272435897	2.22044604925e-16
43	0.99	0.539863782051	0.534455128205	0.0
44	0.99	0.553485576923	0.547876602564	1.11022302463e-16
45	0.99	0.537860576923	0.532451923077	0.0
46	0.99	0.567508012821	0.561698717949	1.11022302463e-16
47	0.99	0.551482371795	0.545873397436	1.11022302463e-16
48	0.99	0.553485576923	0.547876602564	1.11022302463e-16
49	0.99	0.54046474359	0.535056089744	0.0
50	0.99	0.548477564103	0.542868589744	0.0
51	0.99	0.533653846154	0.528245192308	2.22044604925e-16
52	0.99	0.549879807692	0.544270833333	0.0
53	0.99	0.546875	0.541266025641	1.11022302463e-16
54	0.99	0.567107371795	0.561298076923	0.0
55	0.99	0.546474358974	0.540865384615	2.22044604925e-16
56	0.99	0.56390224359	0.558092948718	1.11022302463e-16
57	0.99	0.542868589744	0.537259615385	2.22044604925e-16
58	0.99	0.550280448718	0.544671474359	1.11022302463e-16
59	0.99	0.539863782051	0.534455128205	0.0
60	0.99	0.557091346154	0.551482371795	0.0
61	0.99	0.541266025641	0.535657051282	1.11022302463e-16
62	0.99	0.548677884615	0.543068910256	0.0
63	0.99	0.560296474359	0.5546875	0.0
64	0.99	0.547275641026	0.541666666667	0.0
65	0.99	0.554487179487	0.548878205128	0.0
66	0.99	0.552684294872	0.547075320513	2.22044604925e-16
67	0.99	0.553886217949	0.54827724359	0.0
68	0.99	0.552483974359	0.546875	0.0
69	0.99	0.549679487179	0.544070512821	1.11022302463e-16
70	0.99	0.548878205128	0.543269230769	1.11022302463e-16
71	0.99	0.548878205128	0.543269230769	1.11022302463e-16
72	0.99	0.549479166667	0.543870192308	2.22044604925e-16
73	0.99	0.549078525641	0.543469551282	1.11022302463e-16
74	0.99	0.529246794872	0.523838141026	1.11022302463e-16
75	0.99	0.559695512821	0.554086538462	0.0
76	0.99	0.539663461538	0.534254807692	2.22044604925e-16
77	0.99	0.556490384615	0.550881410256	0.0
78	0.99	0.565104166667	0.559294871795	0.0
79	0.99	0.539863782051	0.534455128205	0.0
80	0.99	0.54827724359	0.542668269231	1.11022302463e-16
81	0.99	0.551081730769	0.54547275641	0.0
82	0.99	0.554887820513	0.549278846154	1.11022302463e-16
83	0.99	0.536658653846	0.53125	0.0
84	0.99	0.54547275641	0.539863782051	1.11022302463e-16
85	0.99	0.563701923077	0.557892628205	0.0
86	0.99	0.554887820513	0.549278846154	1.11022302463e-16
87	0.99	0.545673076923	0.540064102564	1.11022302463e-16
88	0.99	0.558493589744	0.552884615385	2.22044604925e-16
89	0.99	0.548477564103	0.542868589744	0.0
90	0.99	0.547876602564	0.542267628205	0.0
91	0.99	0.549879807692	0.544270833333	0.0
92	0.99	0.549278846154	0.543669871795	0.0
93	0.99	0.55328525641	0.547676282051	1.11022302463e-16
94	0.99	0.558693910256	0.553084935897	2.22044604925e-16
95	0.99	0.536258012821	0.530849358974	1.11022302463e-16
96	0.99	0.541266025641	0.535657051282	1.11022302463e-16
97	0.99	0.536057692308	0.530649038462	0.0
98	0.99	0.545072115385	0.539463141026	1.11022302463e-16
99	0.99	0.550080128205	0.544471153846	1.11022302463e-16
100	0.99	0.54046474359	0.535056089744	0.0
1	0.6	0.548677884615	0.329126602564	5.55111512313e-17
2	0.6	0.5546875	0.332732371795	1.11022302463e-16
3	0.6	0.533854166667	0.3203125	0.0
4	0.6	0.540064102564	0.323918269231	0.0
5	0.6	0.549879807692	0.329927884615	5.55111512313e-17
6	0.6	0.533453525641	0.319911858974	5.55111512313e-17
7	0.6	0.541466346154	0.324719551282	0.0
8	0.6	0.559094551282	0.335336538462	5.55111512313e-17
9	0.6	0.527644230769	0.316506410256	1.11022302463e-16
10	0.6	0.547876602564	0.328725961538	5.55111512313e-17
11	0.6	0.554887820513	0.332932692308	1.11022302463e-16
12	0.6	0.550881410256	0.330528846154	5.55111512313e-17
13	0.6	0.540865384615	0.324519230769	0.0
14	0.6	0.548677884615	0.329126602564	5.55111512313e-17
15	0.6	0.566105769231	0.339543269231	1.11022302463e-16
16	0.6	0.557892628205	0.334735576923	2.22044604925e-16
17	0.6	0.538261217949	0.322916666667	5.55111512313e-17
18	0.6	0.552884615385	0.331730769231	1.11022302463e-16
19	0.6	0.546674679487	0.327924679487	5.55111512313e-17
20	0.6	0.538060897436	0.322716346154	5.55111512313e-17
21	0.6	0.551682692308	0.330929487179	5.55111512313e-17
22	0.6	0.555889423077	0.333533653846	5.55111512313e-17
23	0.6	0.54827724359	0.328926282051	0.0
24	0.6	0.559495192308	0.335536858974	5.55111512313e-17
25	0.6	0.549679487179	0.329727564103	5.55111512313e-17
26	0.6	0.55608974359	0.333533653846	5.55111512313e-17
27	0.6	0.554487179487	0.332532051282	0.0
28	0.6	0.555488782051	0.333133012821	5.55111512313e-17
29	0.6	0.561899038462	0.337139423077	2.22044604925e-16
30	0.6	0.554086538462	0.332331730769	1.11022302463e-16
31	0.6	0.550280448718	0.330128205128	5.55111512313e-17
32	0.6	0.550280448718	0.330128205128	5.55111512313e-17
33	0.6	0.553485576923	0.331931089744	1.11022302463e-16
34	0.6	0.549278846154	0.32952724359	5.55111512313e-17
35	0.6	0.544471153846	0.326522435897	5.55111512313e-17
36	0.6	0.540264423077	0.324118589744	1.11022302463e-16
37	0.6	0.541266025641	0.324719551282	0.0
38	0.6	0.546875	0.328125	0.0
39	0.6	0.546474358974	0.327724358974	0.0
40	0.6	0.546674679487	0.327924679487	5.55111512313e-17
41	0.6	0.546674679487	0.327924679487	5.55111512313e-17
42	0.6	0.550881410256	0.330528846154	5.55111512313e-17
43	0.6	0.539863782051	0.323918269231	0.0
44	0.6	0.553485576923	0.331931089744	1.11022302463e-16
45	0.6	0.537860576923	0.322716346154	5.55111512313e-17
46	0.6	0.567508012821	0.340344551282	1.11022302463e-16
47	0.6	0.551482371795	0.330729166667	1.11022302463e-16
48	0.6	0.553485576923	0.331931089744	1.11022302463e-16
49	0.6	0.54046474359	0.324118589744	1.11022302463e-16
50	0.6	0.548477564103	0.328926282051	0.0
51	0.6	0.533653846154	0.320112179487	5.55111512313e-17
52	0.6	0.549879807692	0.329927884615	5.55111512313e-17
53	0.6	0.546875	0.328125	0.0
54	0.6	0.567107371795	0.340144230769	1.11022302463e-16
55	0.6	0.546474358974	0.327724358974	0.0
56	0.6	0.56390224359	0.338341346154	5.55111512313e-17
57	0.6	0.542868589744	0.325721153846	5.55111512313e-17
58	0.6	0.550280448718	0.330128205128	5.55111512313e-17
59	0.6	0.539863782051	0.323918269231	0.0
60	0.6	0.557091346154	0.334134615385	1.11022302463e-16
61	0.6	0.541266025641	0.324719551282	0.0
62	0.6	0.548677884615	0.329126602564	5.55111512313e-17
63	0.6	0.560296474359	0.336137820513	5.55111512313e-17
64	0.6	0.547275641026	0.328325320513	5.55111512313e-17
65	0.6	0.554487179487	0.332532051282	0.0
66	0.6	0.552684294872	0.331530448718	0.0
67	0.6	0.553886217949	0.332331730769	1.11022302463e-16
68	0.6	0.552483974359	0.331330128205	1.11022302463e-16
69	0.6	0.549679487179	0.329727564103	5.55111512313e-17
70	0.6	0.548878205128	0.329326923077	1.66533453694e-16
71	0.6	0.548878205128	0.329326923077	1.66533453694e-16
72	0.6	0.549479166667	0.32952724359	5.55111512313e-17
73	0.6	0.549078525641	0.329326923077	1.66533453694e-16
74	0.6	0.529246794872	0.317508012821	5.55111512313e-17
75	0.6	0.559695512821	0.335737179487	5.55111512313e-17
76	0.6	0.539663461538	0.323717948718	0.0
77	0.6	0.556490384615	0.333733974359	1.11022302463e-16
78	0.6	0.565104166667	0.338942307692	1.11022302463e-16
79	0.6	0.539863782051	0.323918269231	0.0
80	0.6	0.54827724359	0.328926282051	0.0
81	0.6	0.551081730769	0.330528846154	5.55111512313e-17
82	0.6	0.554887820513	0.332932692308	1.11022302463e-16
83	0.6	0.536658653846	0.321915064103	0.0
84	0.6	0.54547275641	0.327123397436	5.55111512313e-17
85	0.6	0.563701923077	0.338141025641	1.11022302463e-16
86	0.6	0.554887820513	0.332932692308	1.11022302463e-16
87	0.6	0.545673076923	0.327323717949	0.0
88	0.6	0.558493589744	0.334935897436	5.55111512313e-17
89	0.6	0.548477564103	0.328926282051	0.0
90	0.6	0.547876602564	0.328725961538	5.55111512313e-17
91	0.6	0.549879807692	0.329927884615	5.55111512313e-17
92	0.6	0.549278846154	0.32952724359	5.55111512313e-17
93	0.6	0.55328525641	0.331931089744	1.11022302463e-16
94	0.6	0.558693910256	0.335136217949	5.55111512313e-17
95	0.6	0.536258012821	0.32171474359	5.55111512313e-17
96	0.6	0.541266025641	0.324719551282	0.0
97	0.6	0.536057692308	0.321514423077	5.55111512313e-17
98	0.6	0.545072115385	0.326923076923	1.66533453694e-16
99	0.6	0.550080128205	0.329927884615	5.55111512313e-17
100	0.6	0.54046474359	0.324118589744	1.11022302463e-16
1	0.9	0.548677884615	0.493790064103	2.22044604925e-16
2	0.9	0.5546875	0.499198717949	5.55111512313e-17
3	0.9	0.533854166667	0.480368589744	0.0
4	0.9	0.540064102564	0.485977564103	2.22044604925e-16
5	0.9	0.549879807692	0.494791666667	5.55111512313e-17
6	0.9	0.533453525641	0.479967948718	1.11022302463e-16
7	0.9	0.541466346154	0.487179487179	5.55111512313e-17
8	0.9	0.559094551282	0.503004807692	2.22044604925e-16
9	0.9	0.527644230769	0.474759615385	1.66533453694e-16
10	0.9	0.547876602564	0.492988782051	5.55111512313e-17
11	0.9	0.554887820513	0.499399038462	5.55111512313e-17
12	0.9	0.550881410256	0.495793269231	1.11022302463e-16
13	0.9	0.540865384615	0.486778846154	0.0
14	0.9	0.548677884615	0.493790064103	2.22044604925e-16
15	0.9	0.566105769231	0.509415064103	2.22044604925e-16
16	0.9	0.557892628205	0.502003205128	0.0
17	0.9	0.538261217949	0.484375	0.0
18	0.9	0.552884615385	0.497596153846	0.0
19	0.9	0.546674679487	0.491987179487	1.66533453694e-16
20	0.9	0.538060897436	0.484174679487	1.66533453694e-16
21	0.9	0.551682692308	0.496394230769	1.11022302463e-16
22	0.9	0.555889423077	0.500200320513	2.22044604925e-16
23	0.9	0.54827724359	0.493389423077	5.55111512313e-17
24	0.9	0.559495192308	0.503405448718	1.11022302463e-16
25	0.9	0.549679487179	0.494591346154	0.0
26	0.9	0.55608974359	0.500400641026	1.11022302463e-16
27	0.9	0.554487179487	0.498998397436	1.11022302463e-16
28	0.9	0.555488782051	0.499799679487	1.66533453694e-16
29	0.9	0.561899038462	0.505608974359	1.11022302463e-16
30	0.9	0.554086538462	0.49859775641	5.55111512313e-17
31	0.9	0.550280448718	0.495192307692	1.66533453694e-16
32	0.9	0.550280448718	0.495192307692	1.66533453694e-16
33	0.9	0.553485576923	0.497996794872	5.55111512313e-17
34	0.9	0.549278846154	0.494190705128	5.55111512313e-17
35	0.9	0.544471153846	0.489983974359	1.11022302463e-16
36	0.9	0.540264423077	0.486177884615	1.66533453694e-16
37	0.9	0.541266025641	0.486979166667	5.55111512313e-17
38	0.9	0.546875	0.4921875	0.0
39	0.9	0.546474358974	0.491786858974	1.66533453694e-16
40	0.9	0.546674679487	0.491987179487	1.66533453694e-16
41	0.9	0.546674679487	0.491987179487	1.66533453694e-16
42	0.9	0.550881410256	0.495793269231	1.11022302463e-16
43	0.9	0.539863782051	0.48577724359	5.55111512313e-17
44	0.9	0.553485576923	0.497996794872	5.55111512313e-17
45	0.9	0.537860576923	0.483974358974	1.66533453694e-16
46	0.9	0.567508012821	0.510616987179	1.11022302463e-16
47	0.9	0.551482371795	0.496193910256	0.0
48	0.9	0.553485576923	0.497996794872	5.55111512313e-17
49	0.9	0.54046474359	0.486378205128	5.55111512313e-17
50	0.9	0.548477564103	0.49358974359	5.55111512313e-17
51	0.9	0.533653846154	0.480168269231	1.11022302463e-16
52	0.9	0.549879807692	0.494791666667	5.55111512313e-17
53	0.9	0.546875	0.4921875	0.0
54	0.9	0.567107371795	0.510216346154	1.11022302463e-16
55	0.9	0.546474358974	0.491786858974	1.66533453694e-16
56	0.9	0.56390224359	0.507411858974	1.11022302463e-16
57	0.9	0.542868589744	0.488581730769	1.11022302463e-16
58	0.9	0.550280448718	0.495192307692	1.66533453694e-16
59	0.9	0.539863782051	0.48577724359	5.55111512313e-17
60	0.9	0.557091346154	0.501201923077	0.0
61	0.9	0.541266025641	0.486979166667	5.55111512313e-17
62	0.9	0.548677884615	0.493790064103	2.22044604925e-16
63	0.9	0.560296474359	0.504206730769	1.11022302463e-16
64	0.9	0.547275641026	0.492387820513	1.66533453694e-16
65	0.9	0.554487179487	0.498998397436	1.11022302463e-16
66	0.9	0.552684294872	0.497395833333	5.55111512313e-17
67	0.9	0.553886217949	0.498397435897	2.22044604925e-16
68	0.9	0.552483974359	0.497195512821	5.55111512313e-17
69	0.9	0.549679487179	0.494591346154	0.0
70	0.9	0.548878205128	0.493990384615	1.66533453694e-16
71	0.9	0.548878205128	0.493990384615	1.66533453694e-16
72	0.9	0.549479166667	0.494391025641	1.11022302463e-16
73	0.9	0.549078525641	0.493990384615	1.66533453694e-16
74	0.9	0.529246794872	0.476161858974	1.66533453694e-16
75	0.9	0.559695512821	0.503605769231	1.11022302463e-16
76	0.9	0.539663461538	0.485576923077	5.55111512313e-17
77	0.9	0.556490384615	0.500801282051	1.11022302463e-16
78	0.9	0.565104166667	0.508413461538	0.0
79	0.9	0.539863782051	0.48577724359	5.55111512313e-17
80	0.9	0.54827724359	0.493389423077	5.55111512313e-17
81	0.9	0.551081730769	0.495793269231	1.11022302463e-16
82	0.9	0.554887820513	0.499399038462	5.55111512313e-17
83	0.9	0.536658653846	0.48297275641	5.55111512313e-17
84	0.9	0.54547275641	0.49078525641	5.55111512313e-17
85	0.9	0.563701923077	0.507211538462	0.0
86	0.9	0.554887820513	0.499399038462	5.55111512313e-17
87	0.9	0.545673076923	0.490985576923	5.55111512313e-17
88	0.9	0.558493589744	0.502604166667	0.0
89	0.9	0.548477564103	0.49358974359	5.55111512313e-17
90	0.9	0.547876602564	0.492988782051	5.55111512313e-17
91	0.9	0.549879807692	0.494791666667	5.55111512313e-17
