"Rgaller" "Rpara" "cooccur" "interact" "para_ID" "galler_ID" "post.mean" "post.sd"
"2193" "Emyrti" "Enobbe" 3 2 57 18 1 0
"2194" "Esmyrt" "Enobbe" 3 1 57 23 1 0
"2195" "Esmyrs" "Enobbe" 1 1 57 22 1 0
"2196" "Eciner" "Enobbe" 1 0 57 6 0.113401695210061 0.00849927892281892
"2197" "Eappen" "Enobbe" 1 1 57 2 1 0
"2198" "Hpscho" "Enobbe" 0 0 57 45 0.123873302707661 0.0100216317395944
"2199" "Hplicp" "Enobbe" 0 0 57 42 0.123873302707661 0.0100216317395944
"2200" "Hscapr" "Enobbe" 0 0 57 47 0.123873302707661 0.0100216317395944
"2201" "Hanoma" "Enobbe" 0 0 57 31 0.123873302707661 0.0100216317395944
"2202" "Oaacut" "Enobbe" 0 0 57 55 0.123873302707661 0.0100216317395944
"2203" "Hpurpu" "Enobbe" 0 0 57 46 0.123873302707661 0.0100216317395944
"2204" "Opolar" "Enobbe" 0 0 57 83 0.123873302707661 0.0100216317395944
"2205" "Opprox" "Enobbe" 0 0 57 84 0.123873302707661 0.0100216317395944
"2206" "Hspecc" "Enobbe" 0 0 57 51 0.123873302707661 0.0100216317395944
"2207" "Hsglau" "Enobbe" 0 0 57 49 0.123873302707661 0.0100216317395944
"2208" "Hslana" "Enobbe" 0 0 57 50 0.123873302707661 0.0100216317395944
"2209" "Oelaea" "Esalic" 0 0 60 63 0.123873302707661 0.0100216317395944
"2210" "Obridg" "Esalic" 0 0 60 60 0.123873302707661 0.0100216317395944
"2211" "Ovaria" "Esalic" 1 0 60 93 0.113401695210061 0.00849927892281892
"2212" "Oobscu" "Esalic" 1 0 60 81 0.113401695210061 0.00849927892281892
"2213" "Okriec" "Esalic" 4 0 60 71 0.090460506881541 0.00554824572104377
"2214" "Onigri" "Esalic" 0 0 60 78 0.123873302707661 0.0100216317395944
"2215" "Ofoeti" "Esalic" 0 0 60 64 0.123873302707661 0.0100216317395944
"2216" "Ohasta" "Esalic" 0 0 60 68 0.123873302707661 0.0100216317395944
"2217" "Oadaph" "Esalic" 3 0 60 56 0.097001659348976 0.00633375661796176
"2218" "Ohelve" "Esalic" 0 0 60 69 0.123873302707661 0.0100216317395944
"2219" "Onival" "Esalic" 0 0 60 79 0.123873302707661 0.0100216317395944
"2220" "Ovimin" "Esalic" 2 0 60 95 0.104562521176688 0.00729799316398454
"2221" "Oproxi" "Esalic" 1 0 60 85 0.113401695210061 0.00849927892281892
"2222" "Ocolla" "Esalic" 1 0 60 61 0.113401695210061 0.00849927892281892
"2223" "Osamol" "Esalic" 0 0 60 89 0.123873302707661 0.0100216317395944
"2224" "Omyrsi" "Esalic" 0 0 60 76 0.123873302707661 0.0100216317395944
"2225" "Oarcti" "Esalic" 1 0 60 57 0.113401695210061 0.00849927892281892
"2226" "Eboreo" "Esalic" 0 0 60 5 0.123873302707661 0.0100216317395944
"2227" "Oglauc" "Esalic" 0 0 60 67 0.123873302707661 0.0100216317395944
"2228" "Elappo" "Esalic" 1 1 60 15 1 0
"2229" "Elappc" "Esalic" 0 0 60 14 0.123873302707661 0.0100216317395944
"2230" "Olappo" "Esalic" 0 0 60 73 0.123873302707661 0.0100216317395944
"2231" "Olappl" "Esalic" 0 0 60 72 0.123873302707661 0.0100216317395944
"2232" "Emyrsi" "Esalic" 1 1 60 17 1 0
"2233" "Ogalla" "Esalic" 0 0 60 65 0.123873302707661 0.0100216317395944
"2234" "Hischn" "Esalic" 2 0 60 34 0.104562521176688 0.00729799316398454
"2235" "Ehasta" "Esalic" 0 0 60 12 0.123873302707661 0.0100216317395944
"2236" "Egemmf" "Esalic" 0 0 60 10 0.123873302707661 0.0100216317395944
"2237" "Omonti" "Esalic" 0 0 60 75 0.123873302707661 0.0100216317395944
"2238" "Eelaea" "Esalic" 10 10 60 8 1 0
"2239" "Hcarin" "Esalic" 0 0 60 32 0.123873302707661 0.0100216317395944
"2240" "Egemmh" "Esalic" 0 0 60 11 0.123873302707661 0.0100216317395944
"2241" "Hplicg" "Esalic" 0 0 60 40 0.123873302707661 0.0100216317395944
"2242" "Omacul" "Esalic" 0 0 60 74 0.123873302707661 0.0100216317395944
"2243" "Hspirh" "Esalic" 0 0 60 53 0.123873302707661 0.0100216317395944
"2244" "Obrevi" "Esalic" 0 0 60 59 0.123873302707661 0.0100216317395944
"2245" "Oretic" "Esalic" 0 0 60 87 0.123873302707661 0.0100216317395944
"2246" "Oretus" "Esalic" 0 0 60 88 0.123873302707661 0.0100216317395944
"2247" "Enigri" "Esalic" 2 2 60 19 1 0
"2248" "Emucro" "Esalic" 5 2 60 16 1 0
"2249" "Ovesic" "Esalic" 2 0 60 94 0.104562521176688 0.00729799316398454
"2250" "Oviril" "Esalic" 0 0 60 96 0.123873302707661 0.0100216317395944
"2251" "Opedun" "Esalic" 1 0 60 82 0.113401695210061 0.00849927892281892
"2252" "Otrian" "Esalic" 0 0 60 92 0.123873302707661 0.0100216317395944
"2253" "Oglabr" "Esalic" 1 0 60 66 0.113401695210061 0.00849927892281892
"2254" "Opustu" "Esalic" 0 0 60 86 0.123873302707661 0.0100216317395944
"2255" "Oherba" "Esalic" 0 0 60 70 0.123873302707661 0.0100216317395944
"2256" "Evenus" "Esalic" 1 1 60 26 1 0
"2257" "Onorve" "Esalic" 0 0 60 80 0.123873302707661 0.0100216317395944
"2258" "Ephyli" "Esalic" 0 0 60 20 0.123873302707661 0.0100216317395944
"2259" "Ospeit" "Esalic" 0 0 60 90 0.123873302707661 0.0100216317395944
"2260" "Obella" "Esalic" 1 0 60 58 0.113401695210061 0.00849927892281892
"2261" "Hpruss" "Esalic" 1 0 60 44 0.113401695210061 0.00849927892281892
"2262" "Odolic" "Esalic" 0 0 60 62 0.123873302707661 0.0100216317395944
"2263" "Hspira" "Esalic" 0 0 60 52 0.123873302707661 0.0100216317395944
"2264" "Elanat" "Esalic" 1 1 60 13 1 0
"2265" "Omyrti" "Esalic" 1 0 60 77 0.113401695210061 0.00849927892281892
"2266" "Hnudip" "Esalic" 0 0 60 37 0.123873302707661 0.0100216317395944
"2267" "Hleuco" "Esalic" 1 0 60 36 0.113401695210061 0.00849927892281892
"2268" "Hacuti" "Esalic" 0 0 60 28 0.123873302707661 0.0100216317395944
"2269" "Hplicl" "Esalic" 0 0 60 41 0.123873302707661 0.0100216317395944
"2270" "Etesta" "Esalic" 2 1 60 25 1 0
"2271" "Hplicd" "Esalic" 1 0 60 39 0.113401695210061 0.00849927892281892
"2272" "Edaphn" "Esalic" 3 0 60 7 0.097001659348976 0.00633375661796176
"2273" "Hpolit" "Esalic" 2 0 60 43 0.104562521176688 0.00729799316398454
"2274" "Epurpu" "Esalic" 9 8 60 21 1 0
"2275" "Eatraa" "Esalic" 8 8 60 3 1 0
"2276" "Eangus" "Esalic" 1 0 60 1 0.113401695210061 0.00849927892281892
"2277" "Hangli" "Esalic" 0 0 60 30 0.123873302707661 0.0100216317395944
"2278" "Hleuca" "Esalic" 2 0 60 35 0.104562521176688 0.00729799316398454
"2279" "Hoblit" "Esalic" 1 0 60 38 0.113401695210061 0.00849927892281892
"2280" "Heryth" "Esalic" 1 0 60 33 0.113401695210061 0.00849927892281892
"2281" "Halien" "Esalic" 2 0 60 29 0.104562521176688 0.00729799316398454
"2282" "Hsglab" "Esalic" 0 0 60 48 0.123873302707661 0.0100216317395944
"2283" "Htuber" "Esalic" 0 0 60 54 0.123873302707661 0.0100216317395944
"2284" "Eweiff" "Esalic" 11 11 60 27 1 0
"2285" "Esubge" "Esalic" 1 0 60 24 0.113401695210061 0.00849927892281892
"2286" "Egemmc" "Esalic" 1 0 60 9 0.113401695210061 0.00849927892281892
"2287" "Eaurit" "Esalic" 2 2 60 4 1 0
"2288" "Ospset" "Esalic" 0 0 60 91 0.123873302707661 0.0100216317395944
"2289" "Emyrti" "Esalic" 0 0 60 18 0.123873302707661 0.0100216317395944
"2290" "Esmyrt" "Esalic" 0 0 60 23 0.123873302707661 0.0100216317395944
"2291" "Esmyrs" "Esalic" 0 0 60 22 0.123873302707661 0.0100216317395944
"2292" "Eciner" "Esalic" 2 2 60 6 1 0
"2293" "Eappen" "Esalic" 0 0 60 2 0.123873302707661 0.0100216317395944
"2294" "Hpscho" "Esalic" 0 0 60 45 0.123873302707661 0.0100216317395944
"2295" "Hplicp" "Esalic" 0 0 60 42 0.123873302707661 0.0100216317395944
"2296" "Hscapr" "Esalic" 0 0 60 47 0.123873302707661 0.0100216317395944
"2297" "Hanoma" "Esalic" 0 0 60 31 0.123873302707661 0.0100216317395944
"2298" "Oaacut" "Esalic" 0 0 60 55 0.123873302707661 0.0100216317395944
"2299" "Hpurpu" "Esalic" 1 0 60 46 0.113401695210061 0.00849927892281892
"2300" "Opolar" "Esalic" 0 0 60 83 0.123873302707661 0.0100216317395944
"2301" "Opprox" "Esalic" 0 0 60 84 0.123873302707661 0.0100216317395944
"2302" "Hspecc" "Esalic" 0 0 60 51 0.123873302707661 0.0100216317395944
"2303" "Hsglau" "Esalic" 0 0 60 49 0.123873302707661 0.0100216317395944
"2304" "Hslana" "Esalic" 0 0 60 50 0.123873302707661 0.0100216317395944
"2305" "Oelaea" "Euryto" 0 0 66 63 0.123873302707661 0.0100216317395944
"2306" "Obridg" "Euryto" 0 0 66 60 0.123873302707661 0.0100216317395944
"2307" "Ovaria" "Euryto" 0 0 66 93 0.123873302707661 0.0100216317395944
"2308" "Oobscu" "Euryto" 0 0 66 81 0.123873302707661 0.0100216317395944
"2309" "Okriec" "Euryto" 0 0 66 71 0.123873302707661 0.0100216317395944
"2310" "Onigri" "Euryto" 0 0 66 78 0.123873302707661 0.0100216317395944
"2311" "Ofoeti" "Euryto" 0 0 66 64 0.123873302707661 0.0100216317395944
"2312" "Ohasta" "Euryto" 0 0 66 68 0.123873302707661 0.0100216317395944
"2313" "Oadaph" "Euryto" 0 0 66 56 0.123873302707661 0.0100216317395944
"2314" "Ohelve" "Euryto" 0 0 66 69 0.123873302707661 0.0100216317395944
"2315" "Onival" "Euryto" 0 0 66 79 0.123873302707661 0.0100216317395944
"2316" "Ovimin" "Euryto" 1 1 66 95 1 0
"2317" "Oproxi" "Euryto" 0 0 66 85 0.123873302707661 0.0100216317395944
"2318" "Ocolla" "Euryto" 0 0 66 61 0.123873302707661 0.0100216317395944
"2319" "Osamol" "Euryto" 0 0 66 89 0.123873302707661 0.0100216317395944
"2320" "Omyrsi" "Euryto" 0 0 66 76 0.123873302707661 0.0100216317395944
"2321" "Oarcti" "Euryto" 0 0 66 57 0.123873302707661 0.0100216317395944
"2322" "Eboreo" "Euryto" 0 0 66 5 0.123873302707661 0.0100216317395944
"2323" "Oglauc" "Euryto" 0 0 66 67 0.123873302707661 0.0100216317395944
"2324" "Elappo" "Euryto" 0 0 66 15 0.123873302707661 0.0100216317395944
"2325" "Elappc" "Euryto" 0 0 66 14 0.123873302707661 0.0100216317395944
"2326" "Olappo" "Euryto" 0 0 66 73 0.123873302707661 0.0100216317395944
"2327" "Olappl" "Euryto" 0 0 66 72 0.123873302707661 0.0100216317395944
"2328" "Emyrsi" "Euryto" 0 0 66 17 0.123873302707661 0.0100216317395944
"2329" "Ogalla" "Euryto" 0 0 66 65 0.123873302707661 0.0100216317395944
"2330" "Hischn" "Euryto" 0 0 66 34 0.123873302707661 0.0100216317395944
"2331" "Ehasta" "Euryto" 0 0 66 12 0.123873302707661 0.0100216317395944
"2332" "Egemmf" "Euryto" 0 0 66 10 0.123873302707661 0.0100216317395944
"2333" "Omonti" "Euryto" 0 0 66 75 0.123873302707661 0.0100216317395944
"2334" "Eelaea" "Euryto" 0 0 66 8 0.123873302707661 0.0100216317395944
"2335" "Hcarin" "Euryto" 0 0 66 32 0.123873302707661 0.0100216317395944
"2336" "Egemmh" "Euryto" 0 0 66 11 0.123873302707661 0.0100216317395944
"2337" "Hplicg" "Euryto" 0 0 66 40 0.123873302707661 0.0100216317395944
"2338" "Omacul" "Euryto" 0 0 66 74 0.123873302707661 0.0100216317395944
"2339" "Hspirh" "Euryto" 0 0 66 53 0.123873302707661 0.0100216317395944
"2340" "Obrevi" "Euryto" 0 0 66 59 0.123873302707661 0.0100216317395944
"2341" "Oretic" "Euryto" 0 0 66 87 0.123873302707661 0.0100216317395944
"2342" "Oretus" "Euryto" 0 0 66 88 0.123873302707661 0.0100216317395944
"2343" "Enigri" "Euryto" 0 0 66 19 0.123873302707661 0.0100216317395944
"2344" "Emucro" "Euryto" 0 0 66 16 0.123873302707661 0.0100216317395944
"2345" "Ovesic" "Euryto" 0 0 66 94 0.123873302707661 0.0100216317395944
"2346" "Oviril" "Euryto" 0 0 66 96 0.123873302707661 0.0100216317395944
"2347" "Opedun" "Euryto" 0 0 66 82 0.123873302707661 0.0100216317395944
"2348" "Otrian" "Euryto" 0 0 66 92 0.123873302707661 0.0100216317395944
"2349" "Oglabr" "Euryto" 0 0 66 66 0.123873302707661 0.0100216317395944
"2350" "Opustu" "Euryto" 0 0 66 86 0.123873302707661 0.0100216317395944
"2351" "Oherba" "Euryto" 0 0 66 70 0.123873302707661 0.0100216317395944
"2352" "Evenus" "Euryto" 0 0 66 26 0.123873302707661 0.0100216317395944
"2353" "Onorve" "Euryto" 0 0 66 80 0.123873302707661 0.0100216317395944
"2354" "Ephyli" "Euryto" 0 0 66 20 0.123873302707661 0.0100216317395944
"2355" "Ospeit" "Euryto" 0 0 66 90 0.123873302707661 0.0100216317395944
"2356" "Obella" "Euryto" 0 0 66 58 0.123873302707661 0.0100216317395944
"2357" "Hpruss" "Euryto" 0 0 66 44 0.123873302707661 0.0100216317395944
"2358" "Odolic" "Euryto" 0 0 66 62 0.123873302707661 0.0100216317395944
"2359" "Hspira" "Euryto" 0 0 66 52 0.123873302707661 0.0100216317395944
"2360" "Elanat" "Euryto" 0 0 66 13 0.123873302707661 0.0100216317395944
"2361" "Omyrti" "Euryto" 0 0 66 77 0.123873302707661 0.0100216317395944
"2362" "Hnudip" "Euryto" 0 0 66 37 0.123873302707661 0.0100216317395944
"2363" "Hleuco" "Euryto" 0 0 66 36 0.123873302707661 0.0100216317395944
"2364" "Hacuti" "Euryto" 0 0 66 28 0.123873302707661 0.0100216317395944
"2365" "Hplicl" "Euryto" 0 0 66 41 0.123873302707661 0.0100216317395944
"2366" "Etesta" "Euryto" 0 0 66 25 0.123873302707661 0.0100216317395944
"2367" "Hplicd" "Euryto" 0 0 66 39 0.123873302707661 0.0100216317395944
"2368" "Edaphn" "Euryto" 0 0 66 7 0.123873302707661 0.0100216317395944
"2369" "Hpolit" "Euryto" 0 0 66 43 0.123873302707661 0.0100216317395944
"2370" "Epurpu" "Euryto" 0 0 66 21 0.123873302707661 0.0100216317395944
"2371" "Eatraa" "Euryto" 0 0 66 3 0.123873302707661 0.0100216317395944
"2372" "Eangus" "Euryto" 0 0 66 1 0.123873302707661 0.0100216317395944
"2373" "Hangli" "Euryto" 0 0 66 30 0.123873302707661 0.0100216317395944
"2374" "Hleuca" "Euryto" 0 0 66 35 0.123873302707661 0.0100216317395944
"2375" "Hoblit" "Euryto" 0 0 66 38 0.123873302707661 0.0100216317395944
"2376" "Heryth" "Euryto" 0 0 66 33 0.123873302707661 0.0100216317395944
"2377" "Halien" "Euryto" 0 0 66 29 0.123873302707661 0.0100216317395944
"2378" "Hsglab" "Euryto" 0 0 66 48 0.123873302707661 0.0100216317395944
"2379" "Htuber" "Euryto" 0 0 66 54 0.123873302707661 0.0100216317395944
"2380" "Eweiff" "Euryto" 0 0 66 27 0.123873302707661 0.0100216317395944
"2381" "Esubge" "Euryto" 0 0 66 24 0.123873302707661 0.0100216317395944
"2382" "Egemmc" "Euryto" 0 0 66 9 0.123873302707661 0.0100216317395944
"2383" "Eaurit" "Euryto" 0 0 66 4 0.123873302707661 0.0100216317395944
"2384" "Ospset" "Euryto" 0 0 66 91 0.123873302707661 0.0100216317395944
"2385" "Emyrti" "Euryto" 0 0 66 18 0.123873302707661 0.0100216317395944
"2386" "Esmyrt" "Euryto" 0 0 66 23 0.123873302707661 0.0100216317395944
"2387" "Esmyrs" "Euryto" 0 0 66 22 0.123873302707661 0.0100216317395944
"2388" "Eciner" "Euryto" 0 0 66 6 0.123873302707661 0.0100216317395944
"2389" "Eappen" "Euryto" 0 0 66 2 0.123873302707661 0.0100216317395944
"2390" "Hpscho" "Euryto" 0 0 66 45 0.123873302707661 0.0100216317395944
"2391" "Hplicp" "Euryto" 0 0 66 42 0.123873302707661 0.0100216317395944
"2392" "Hscapr" "Euryto" 0 0 66 47 0.123873302707661 0.0100216317395944
"2393" "Hanoma" "Euryto" 0 0 66 31 0.123873302707661 0.0100216317395944
"2394" "Oaacut" "Euryto" 0 0 66 55 0.123873302707661 0.0100216317395944
"2395" "Hpurpu" "Euryto" 0 0 66 46 0.123873302707661 0.0100216317395944
"2396" "Opolar" "Euryto" 0 0 66 83 0.123873302707661 0.0100216317395944
"2397" "Opprox" "Euryto" 0 0 66 84 0.123873302707661 0.0100216317395944
"2398" "Hspecc" "Euryto" 0 0 66 51 0.123873302707661 0.0100216317395944
"2399" "Hsglau" "Euryto" 0 0 66 49 0.123873302707661 0.0100216317395944
"2400" "Hslana" "Euryto" 0 0 66 50 0.123873302707661 0.0100216317395944
"2401" "Oelaea" "Mymari" 0 0 90 63 0.123873302707661 0.0100216317395944
"2402" "Obridg" "Mymari" 0 0 90 60 0.123873302707661 0.0100216317395944
"2403" "Ovaria" "Mymari" 1 0 90 93 0.113401695210061 0.00849927892281892
"2404" "Oobscu" "Mymari" 0 0 90 81 0.123873302707661 0.0100216317395944
"2405" "Okriec" "Mymari" 0 0 90 71 0.123873302707661 0.0100216317395944
"2406" "Onigri" "Mymari" 0 0 90 78 0.123873302707661 0.0100216317395944
"2407" "Ofoeti" "Mymari" 0 0 90 64 0.123873302707661 0.0100216317395944
"2408" "Ohasta" "Mymari" 1 1 90 68 1 0
"2409" "Oadaph" "Mymari" 0 0 90 56 0.123873302707661 0.0100216317395944
"2410" "Ohelve" "Mymari" 0 0 90 69 0.123873302707661 0.0100216317395944
"2411" "Onival" "Mymari" 0 0 90 79 0.123873302707661 0.0100216317395944
"2412" "Ovimin" "Mymari" 1 0 90 95 0.113401695210061 0.00849927892281892
"2413" "Oproxi" "Mymari" 0 0 90 85 0.123873302707661 0.0100216317395944
"2414" "Ocolla" "Mymari" 0 0 90 61 0.123873302707661 0.0100216317395944
"2415" "Osamol" "Mymari" 0 0 90 89 0.123873302707661 0.0100216317395944
"2416" "Omyrsi" "Mymari" 0 0 90 76 0.123873302707661 0.0100216317395944
"2417" "Oarcti" "Mymari" 0 0 90 57 0.123873302707661 0.0100216317395944
"2418" "Eboreo" "Mymari" 0 0 90 5 0.123873302707661 0.0100216317395944
"2419" "Oglauc" "Mymari" 0 0 90 67 0.123873302707661 0.0100216317395944
"2420" "Elappo" "Mymari" 0 0 90 15 0.123873302707661 0.0100216317395944
"2421" "Elappc" "Mymari" 0 0 90 14 0.123873302707661 0.0100216317395944
"2422" "Olappo" "Mymari" 0 0 90 73 0.123873302707661 0.0100216317395944
"2423" "Olappl" "Mymari" 0 0 90 72 0.123873302707661 0.0100216317395944
"2424" "Emyrsi" "Mymari" 0 0 90 17 0.123873302707661 0.0100216317395944
"2425" "Ogalla" "Mymari" 0 0 90 65 0.123873302707661 0.0100216317395944
"2426" "Hischn" "Mymari" 0 0 90 34 0.123873302707661 0.0100216317395944
"2427" "Ehasta" "Mymari" 0 0 90 12 0.123873302707661 0.0100216317395944
"2428" "Egemmf" "Mymari" 0 0 90 10 0.123873302707661 0.0100216317395944
"2429" "Omonti" "Mymari" 0 0 90 75 0.123873302707661 0.0100216317395944
"2430" "Eelaea" "Mymari" 0 0 90 8 0.123873302707661 0.0100216317395944
"2431" "Hcarin" "Mymari" 0 0 90 32 0.123873302707661 0.0100216317395944
"2432" "Egemmh" "Mymari" 0 0 90 11 0.123873302707661 0.0100216317395944
"2433" "Hplicg" "Mymari" 0 0 90 40 0.123873302707661 0.0100216317395944
"2434" "Omacul" "Mymari" 1 0 90 74 0.113401695210061 0.00849927892281892
"2435" "Hspirh" "Mymari" 0 0 90 53 0.123873302707661 0.0100216317395944
"2436" "Obrevi" "Mymari" 1 0 90 59 0.113401695210061 0.00849927892281892
"2437" "Oretic" "Mymari" 0 0 90 87 0.123873302707661 0.0100216317395944
"2438" "Oretus" "Mymari" 0 0 90 88 0.123873302707661 0.0100216317395944
"2439" "Enigri" "Mymari" 0 0 90 19 0.123873302707661 0.0100216317395944
"2440" "Emucro" "Mymari" 0 0 90 16 0.123873302707661 0.0100216317395944
"2441" "Ovesic" "Mymari" 0 0 90 94 0.123873302707661 0.0100216317395944
"2442" "Oviril" "Mymari" 1 0 90 96 0.113401695210061 0.00849927892281892
"2443" "Opedun" "Mymari" 0 0 90 82 0.123873302707661 0.0100216317395944
"2444" "Otrian" "Mymari" 0 0 90 92 0.123873302707661 0.0100216317395944
"2445" "Oglabr" "Mymari" 0 0 90 66 0.123873302707661 0.0100216317395944
"2446" "Opustu" "Mymari" 0 0 90 86 0.123873302707661 0.0100216317395944
"2447" "Oherba" "Mymari" 0 0 90 70 0.123873302707661 0.0100216317395944
"2448" "Evenus" "Mymari" 0 0 90 26 0.123873302707661 0.0100216317395944
"2449" "Onorve" "Mymari" 0 0 90 80 0.123873302707661 0.0100216317395944
"2450" "Ephyli" "Mymari" 0 0 90 20 0.123873302707661 0.0100216317395944
"2451" "Ospeit" "Mymari" 0 0 90 90 0.123873302707661 0.0100216317395944
"2452" "Obella" "Mymari" 0 0 90 58 0.123873302707661 0.0100216317395944
"2453" "Hpruss" "Mymari" 0 0 90 44 0.123873302707661 0.0100216317395944
"2454" "Odolic" "Mymari" 0 0 90 62 0.123873302707661 0.0100216317395944
"2455" "Hspira" "Mymari" 0 0 90 52 0.123873302707661 0.0100216317395944
"2456" "Elanat" "Mymari" 0 0 90 13 0.123873302707661 0.0100216317395944
"2457" "Omyrti" "Mymari" 0 0 90 77 0.123873302707661 0.0100216317395944
"2458" "Hnudip" "Mymari" 0 0 90 37 0.123873302707661 0.0100216317395944
"2459" "Hleuco" "Mymari" 0 0 90 36 0.123873302707661 0.0100216317395944
"2460" "Hacuti" "Mymari" 0 0 90 28 0.123873302707661 0.0100216317395944
"2461" "Hplicl" "Mymari" 0 0 90 41 0.123873302707661 0.0100216317395944
"2462" "Etesta" "Mymari" 0 0 90 25 0.123873302707661 0.0100216317395944
"2463" "Hplicd" "Mymari" 0 0 90 39 0.123873302707661 0.0100216317395944
"2464" "Edaphn" "Mymari" 0 0 90 7 0.123873302707661 0.0100216317395944
"2465" "Hpolit" "Mymari" 0 0 90 43 0.123873302707661 0.0100216317395944
"2466" "Epurpu" "Mymari" 0 0 90 21 0.123873302707661 0.0100216317395944
"2467" "Eatraa" "Mymari" 0 0 90 3 0.123873302707661 0.0100216317395944
"2468" "Eangus" "Mymari" 0 0 90 1 0.123873302707661 0.0100216317395944
"2469" "Hangli" "Mymari" 0 0 90 30 0.123873302707661 0.0100216317395944
"2470" "Hleuca" "Mymari" 0 0 90 35 0.123873302707661 0.0100216317395944
"2471" "Hoblit" "Mymari" 0 0 90 38 0.123873302707661 0.0100216317395944
"2472" "Heryth" "Mymari" 0 0 90 33 0.123873302707661 0.0100216317395944
"2473" "Halien" "Mymari" 0 0 90 29 0.123873302707661 0.0100216317395944
"2474" "Hsglab" "Mymari" 0 0 90 48 0.123873302707661 0.0100216317395944
"2475" "Htuber" "Mymari" 0 0 90 54 0.123873302707661 0.0100216317395944
"2476" "Eweiff" "Mymari" 0 0 90 27 0.123873302707661 0.0100216317395944
"2477" "Esubge" "Mymari" 0 0 90 24 0.123873302707661 0.0100216317395944
"2478" "Egemmc" "Mymari" 0 0 90 9 0.123873302707661 0.0100216317395944
"2479" "Eaurit" "Mymari" 0 0 90 4 0.123873302707661 0.0100216317395944
"2480" "Ospset" "Mymari" 0 0 90 91 0.123873302707661 0.0100216317395944
"2481" "Emyrti" "Mymari" 0 0 90 18 0.123873302707661 0.0100216317395944
"2482" "Esmyrt" "Mymari" 0 0 90 23 0.123873302707661 0.0100216317395944
"2483" "Esmyrs" "Mymari" 0 0 90 22 0.123873302707661 0.0100216317395944
"2484" "Eciner" "Mymari" 0 0 90 6 0.123873302707661 0.0100216317395944
"2485" "Eappen" "Mymari" 0 0 90 2 0.123873302707661 0.0100216317395944
"2486" "Hpscho" "Mymari" 0 0 90 45 0.123873302707661 0.0100216317395944
"2487" "Hplicp" "Mymari" 0 0 90 42 0.123873302707661 0.0100216317395944
"2488" "Hscapr" "Mymari" 0 0 90 47 0.123873302707661 0.0100216317395944
"2489" "Hanoma" "Mymari" 0 0 90 31 0.123873302707661 0.0100216317395944
"2490" "Oaacut" "Mymari" 0 0 90 55 0.123873302707661 0.0100216317395944
"2491" "Hpurpu" "Mymari" 0 0 90 46 0.123873302707661 0.0100216317395944
"2492" "Opolar" "Mymari" 0 0 90 83 0.123873302707661 0.0100216317395944
"2493" "Opprox" "Mymari" 0 0 90 84 0.123873302707661 0.0100216317395944
"2494" "Hspecc" "Mymari" 0 0 90 51 0.123873302707661 0.0100216317395944
"2495" "Hsglau" "Mymari" 0 0 90 49 0.123873302707661 0.0100216317395944
"2496" "Hslana" "Mymari" 0 0 90 50 0.123873302707661 0.0100216317395944
"2497" "Oelaea" "Etorym" 3 0 63 63 0.097001659348976 0.00633375661796176
"2498" "Obridg" "Etorym" 10 1 63 60 1 0
"2499" "Ovaria" "Etorym" 27 20 63 93 1 0
"2500" "Oobscu" "Etorym" 8 1 63 81 1 0
"2501" "Okriec" "Etorym" 15 14 63 71 1 0
"2502" "Onigri" "Etorym" 10 0 63 78 0.0644030172614323 0.00289279283484182
"2503" "Ofoeti" "Etorym" 9 5 63 64 1 0
"2504" "Ohasta" "Etorym" 15 12 63 68 1 0
"2505" "Oadaph" "Etorym" 13 9 63 56 1 0
"2506" "Ohelve" "Etorym" 2 0 63 69 0.104562521176688 0.00729799316398454
"2507" "Onival" "Etorym" 16 7 63 79 1 0
"2508" "Ovimin" "Etorym" 29 29 63 95 1 0
"2509" "Oproxi" "Etorym" 9 0 63 85 0.0676508649928382 0.00318083668711037
"2510" "Ocolla" "Etorym" 5 5 63 61 1 0
"2511" "Osamol" "Etorym" 13 7 63 89 1 0
"2512" "Omyrsi" "Etorym" 4 2 63 76 1 0
"2513" "Oarcti" "Etorym" 12 7 63 57 1 0
"2514" "Eboreo" "Etorym" 10 0 63 5 0.0644030172614323 0.00289279283484182
"2515" "Oglauc" "Etorym" 2 0 63 67 0.104562521176688 0.00729799316398454
"2516" "Elappo" "Etorym" 12 0 63 15 0.0587609162058249 0.00242266386468362
"2517" "Elappc" "Etorym" 6 0 63 14 0.0797102405436046 0.00435881985599115
"2518" "Olappo" "Etorym" 8 2 63 73 1 0
"2519" "Olappl" "Etorym" 8 0 63 72 0.0712436881357249 0.0035140720180824
"2520" "Emyrsi" "Etorym" 6 0 63 17 0.0797102405436046 0.00435881985599115
"2521" "Ogalla" "Etorym" 5 3 63 65 1 0
"2522" "Hischn" "Etorym" 11 0 63 34 0.061452735296204 0.00264213300831575
"2523" "Ehasta" "Etorym" 15 0 63 12 0.051936040561698 0.00190630068363785
"2524" "Egemmf" "Etorym" 7 0 63 10 0.0752395325937588 0.00390245159993142
"2525" "Omonti" "Etorym" 6 1 63 75 1 0
"2526" "Eelaea" "Etorym" 7 0 63 8 0.0752395325937588 0.00390245159993142
"2527" "Hcarin" "Etorym" 1 0 63 32 0.113401695210061 0.00849927892281892
"2528" "Egemmh" "Etorym" 3 0 63 11 0.097001659348976 0.00633375661796176
"2529" "Hplicg" "Etorym" 1 0 63 40 0.113401695210061 0.00849927892281892
