"Rgaller" "Rpara" "cooccur" "interact" "para_ID" "galler_ID" "post.mean" "post.sd"
"7169" "Hpolit" "Cvarie" 0 0 44 43 0.0761557077114137 0.00765274965684165
"7170" "Epurpu" "Cvarie" 0 0 44 21 0.0761557077114137 0.00765274965684165
"7171" "Eatraa" "Cvarie" 0 0 44 3 0.0761557077114137 0.00765274965684165
"7172" "Eangus" "Cvarie" 0 0 44 1 0.0761557077114137 0.00765274965684165
"7173" "Hangli" "Cvarie" 0 0 44 30 0.0761557077114137 0.00765274965684165
"7174" "Hleuca" "Cvarie" 1 0 44 35 0.0686847451607716 0.00627525110760133
"7175" "Hoblit" "Cvarie" 0 0 44 38 0.0761557077114137 0.00765274965684165
"7176" "Heryth" "Cvarie" 1 1 44 33 1 0
"7177" "Halien" "Cvarie" 0 0 44 29 0.0761557077114137 0.00765274965684165
"7178" "Hsglab" "Cvarie" 0 0 44 48 0.0761557077114137 0.00765274965684165
"7179" "Htuber" "Cvarie" 0 0 44 54 0.0761557077114137 0.00765274965684165
"7180" "Eweiff" "Cvarie" 0 0 44 27 0.0761557077114137 0.00765274965684165
"7181" "Esubge" "Cvarie" 0 0 44 24 0.0761557077114137 0.00765274965684165
"7182" "Egemmc" "Cvarie" 0 0 44 9 0.0761557077114137 0.00765274965684165
"7183" "Eaurit" "Cvarie" 0 0 44 4 0.0761557077114137 0.00765274965684165
"7184" "Ospset" "Cvarie" 0 0 44 91 0.0761557077114137 0.00765274965684165
"7185" "Emyrti" "Cvarie" 0 0 44 18 0.0761557077114137 0.00765274965684165
"7186" "Esmyrt" "Cvarie" 0 0 44 23 0.0761557077114137 0.00765274965684165
"7187" "Esmyrs" "Cvarie" 0 0 44 22 0.0761557077114137 0.00765274965684165
"7188" "Eciner" "Cvarie" 0 0 44 6 0.0761557077114137 0.00765274965684165
"7189" "Eappen" "Cvarie" 0 0 44 2 0.0761557077114137 0.00765274965684165
"7190" "Hpscho" "Cvarie" 0 0 44 45 0.0761557077114137 0.00765274965684165
"7191" "Hplicp" "Cvarie" 0 0 44 42 0.0761557077114137 0.00765274965684165
"7192" "Hscapr" "Cvarie" 0 0 44 47 0.0761557077114137 0.00765274965684165
"7193" "Hanoma" "Cvarie" 1 0 44 31 0.0686847451607716 0.00627525110760133
"7194" "Oaacut" "Cvarie" 0 0 44 55 0.0761557077114137 0.00765274965684165
"7195" "Hpurpu" "Cvarie" 0 0 44 46 0.0761557077114137 0.00765274965684165
"7196" "Opolar" "Cvarie" 0 0 44 83 0.0761557077114137 0.00765274965684165
"7197" "Opprox" "Cvarie" 0 0 44 84 0.0761557077114137 0.00765274965684165
"7198" "Hspecc" "Cvarie" 0 0 44 51 0.0761557077114137 0.00765274965684165
"7199" "Hsglau" "Cvarie" 0 0 44 49 0.0761557077114137 0.00765274965684165
"7200" "Hslana" "Cvarie" 0 0 44 50 0.0761557077114137 0.00765274965684165
"7201" "Oelaea" "Campop" 0 0 29 63 0.0761557077114137 0.00765274965684165
"7202" "Obridg" "Campop" 0 0 29 60 0.0761557077114137 0.00765274965684165
"7203" "Ovaria" "Campop" 0 0 29 93 0.0761557077114137 0.00765274965684165
"7204" "Oobscu" "Campop" 0 0 29 81 0.0761557077114137 0.00765274965684165
"7205" "Okriec" "Campop" 0 0 29 71 0.0761557077114137 0.00765274965684165
"7206" "Onigri" "Campop" 0 0 29 78 0.0761557077114137 0.00765274965684165
"7207" "Ofoeti" "Campop" 0 0 29 64 0.0761557077114137 0.00765274965684165
"7208" "Ohasta" "Campop" 0 0 29 68 0.0761557077114137 0.00765274965684165
"7209" "Oadaph" "Campop" 0 0 29 56 0.0761557077114137 0.00765274965684165
"7210" "Ohelve" "Campop" 0 0 29 69 0.0761557077114137 0.00765274965684165
"7211" "Onival" "Campop" 0 0 29 79 0.0761557077114137 0.00765274965684165
"7212" "Ovimin" "Campop" 0 0 29 95 0.0761557077114137 0.00765274965684165
"7213" "Oproxi" "Campop" 0 0 29 85 0.0761557077114137 0.00765274965684165
"7214" "Ocolla" "Campop" 0 0 29 61 0.0761557077114137 0.00765274965684165
"7215" "Osamol" "Campop" 0 0 29 89 0.0761557077114137 0.00765274965684165
"7216" "Omyrsi" "Campop" 0 0 29 76 0.0761557077114137 0.00765274965684165
"7217" "Oarcti" "Campop" 0 0 29 57 0.0761557077114137 0.00765274965684165
"7218" "Eboreo" "Campop" 0 0 29 5 0.0761557077114137 0.00765274965684165
"7219" "Oglauc" "Campop" 0 0 29 67 0.0761557077114137 0.00765274965684165
"7220" "Elappo" "Campop" 0 0 29 15 0.0761557077114137 0.00765274965684165
"7221" "Elappc" "Campop" 0 0 29 14 0.0761557077114137 0.00765274965684165
"7222" "Olappo" "Campop" 0 0 29 73 0.0761557077114137 0.00765274965684165
"7223" "Olappl" "Campop" 0 0 29 72 0.0761557077114137 0.00765274965684165
"7224" "Emyrsi" "Campop" 0 0 29 17 0.0761557077114137 0.00765274965684165
"7225" "Ogalla" "Campop" 1 1 29 65 1 0
"7226" "Hischn" "Campop" 0 0 29 34 0.0761557077114137 0.00765274965684165
"7227" "Ehasta" "Campop" 0 0 29 12 0.0761557077114137 0.00765274965684165
"7228" "Egemmf" "Campop" 0 0 29 10 0.0761557077114137 0.00765274965684165
"7229" "Omonti" "Campop" 0 0 29 75 0.0761557077114137 0.00765274965684165
"7230" "Eelaea" "Campop" 0 0 29 8 0.0761557077114137 0.00765274965684165
"7231" "Hcarin" "Campop" 0 0 29 32 0.0761557077114137 0.00765274965684165
"7232" "Egemmh" "Campop" 0 0 29 11 0.0761557077114137 0.00765274965684165
"7233" "Hplicg" "Campop" 0 0 29 40 0.0761557077114137 0.00765274965684165
"7234" "Omacul" "Campop" 0 0 29 74 0.0761557077114137 0.00765274965684165
"7235" "Hspirh" "Campop" 0 0 29 53 0.0761557077114137 0.00765274965684165
"7236" "Obrevi" "Campop" 0 0 29 59 0.0761557077114137 0.00765274965684165
"7237" "Oretic" "Campop" 0 0 29 87 0.0761557077114137 0.00765274965684165
"7238" "Oretus" "Campop" 0 0 29 88 0.0761557077114137 0.00765274965684165
"7239" "Enigri" "Campop" 0 0 29 19 0.0761557077114137 0.00765274965684165
"7240" "Emucro" "Campop" 0 0 29 16 0.0761557077114137 0.00765274965684165
"7241" "Ovesic" "Campop" 0 0 29 94 0.0761557077114137 0.00765274965684165
"7242" "Oviril" "Campop" 0 0 29 96 0.0761557077114137 0.00765274965684165
"7243" "Opedun" "Campop" 0 0 29 82 0.0761557077114137 0.00765274965684165
"7244" "Otrian" "Campop" 0 0 29 92 0.0761557077114137 0.00765274965684165
"7245" "Oglabr" "Campop" 0 0 29 66 0.0761557077114137 0.00765274965684165
"7246" "Opustu" "Campop" 0 0 29 86 0.0761557077114137 0.00765274965684165
"7247" "Oherba" "Campop" 0 0 29 70 0.0761557077114137 0.00765274965684165
"7248" "Evenus" "Campop" 0 0 29 26 0.0761557077114137 0.00765274965684165
"7249" "Onorve" "Campop" 0 0 29 80 0.0761557077114137 0.00765274965684165
"7250" "Ephyli" "Campop" 0 0 29 20 0.0761557077114137 0.00765274965684165
"7251" "Ospeit" "Campop" 0 0 29 90 0.0761557077114137 0.00765274965684165
"7252" "Obella" "Campop" 0 0 29 58 0.0761557077114137 0.00765274965684165
"7253" "Hpruss" "Campop" 0 0 29 44 0.0761557077114137 0.00765274965684165
"7254" "Odolic" "Campop" 0 0 29 62 0.0761557077114137 0.00765274965684165
"7255" "Hspira" "Campop" 0 0 29 52 0.0761557077114137 0.00765274965684165
"7256" "Elanat" "Campop" 0 0 29 13 0.0761557077114137 0.00765274965684165
"7257" "Omyrti" "Campop" 0 0 29 77 0.0761557077114137 0.00765274965684165
"7258" "Hnudip" "Campop" 0 0 29 37 0.0761557077114137 0.00765274965684165
"7259" "Hleuco" "Campop" 0 0 29 36 0.0761557077114137 0.00765274965684165
"7260" "Hacuti" "Campop" 0 0 29 28 0.0761557077114137 0.00765274965684165
"7261" "Hplicl" "Campop" 0 0 29 41 0.0761557077114137 0.00765274965684165
"7262" "Etesta" "Campop" 0 0 29 25 0.0761557077114137 0.00765274965684165
"7263" "Hplicd" "Campop" 0 0 29 39 0.0761557077114137 0.00765274965684165
"7264" "Edaphn" "Campop" 0 0 29 7 0.0761557077114137 0.00765274965684165
"7265" "Hpolit" "Campop" 0 0 29 43 0.0761557077114137 0.00765274965684165
"7266" "Epurpu" "Campop" 0 0 29 21 0.0761557077114137 0.00765274965684165
"7267" "Eatraa" "Campop" 0 0 29 3 0.0761557077114137 0.00765274965684165
"7268" "Eangus" "Campop" 0 0 29 1 0.0761557077114137 0.00765274965684165
"7269" "Hangli" "Campop" 0 0 29 30 0.0761557077114137 0.00765274965684165
"7270" "Hleuca" "Campop" 0 0 29 35 0.0761557077114137 0.00765274965684165
"7271" "Hoblit" "Campop" 0 0 29 38 0.0761557077114137 0.00765274965684165
"7272" "Heryth" "Campop" 0 0 29 33 0.0761557077114137 0.00765274965684165
"7273" "Halien" "Campop" 0 0 29 29 0.0761557077114137 0.00765274965684165
"7274" "Hsglab" "Campop" 0 0 29 48 0.0761557077114137 0.00765274965684165
"7275" "Htuber" "Campop" 0 0 29 54 0.0761557077114137 0.00765274965684165
"7276" "Eweiff" "Campop" 0 0 29 27 0.0761557077114137 0.00765274965684165
"7277" "Esubge" "Campop" 0 0 29 24 0.0761557077114137 0.00765274965684165
"7278" "Egemmc" "Campop" 0 0 29 9 0.0761557077114137 0.00765274965684165
"7279" "Eaurit" "Campop" 0 0 29 4 0.0761557077114137 0.00765274965684165
"7280" "Ospset" "Campop" 0 0 29 91 0.0761557077114137 0.00765274965684165
"7281" "Emyrti" "Campop" 0 0 29 18 0.0761557077114137 0.00765274965684165
"7282" "Esmyrt" "Campop" 0 0 29 23 0.0761557077114137 0.00765274965684165
"7283" "Esmyrs" "Campop" 0 0 29 22 0.0761557077114137 0.00765274965684165
"7284" "Eciner" "Campop" 0 0 29 6 0.0761557077114137 0.00765274965684165
"7285" "Eappen" "Campop" 0 0 29 2 0.0761557077114137 0.00765274965684165
"7286" "Hpscho" "Campop" 0 0 29 45 0.0761557077114137 0.00765274965684165
"7287" "Hplicp" "Campop" 0 0 29 42 0.0761557077114137 0.00765274965684165
"7288" "Hscapr" "Campop" 0 0 29 47 0.0761557077114137 0.00765274965684165
"7289" "Hanoma" "Campop" 0 0 29 31 0.0761557077114137 0.00765274965684165
"7290" "Oaacut" "Campop" 0 0 29 55 0.0761557077114137 0.00765274965684165
"7291" "Hpurpu" "Campop" 0 0 29 46 0.0761557077114137 0.00765274965684165
"7292" "Opolar" "Campop" 0 0 29 83 0.0761557077114137 0.00765274965684165
"7293" "Opprox" "Campop" 0 0 29 84 0.0761557077114137 0.00765274965684165
"7294" "Hspecc" "Campop" 0 0 29 51 0.0761557077114137 0.00765274965684165
"7295" "Hsglau" "Campop" 0 0 29 49 0.0761557077114137 0.00765274965684165
"7296" "Hslana" "Campop" 0 0 29 50 0.0761557077114137 0.00765274965684165
"7297" "Oelaea" "Cdorsa" 0 0 31 63 0.0761557077114137 0.00765274965684165
"7298" "Obridg" "Cdorsa" 0 0 31 60 0.0761557077114137 0.00765274965684165
"7299" "Ovaria" "Cdorsa" 0 0 31 93 0.0761557077114137 0.00765274965684165
"7300" "Oobscu" "Cdorsa" 0 0 31 81 0.0761557077114137 0.00765274965684165
"7301" "Okriec" "Cdorsa" 0 0 31 71 0.0761557077114137 0.00765274965684165
"7302" "Onigri" "Cdorsa" 0 0 31 78 0.0761557077114137 0.00765274965684165
"7303" "Ofoeti" "Cdorsa" 0 0 31 64 0.0761557077114137 0.00765274965684165
"7304" "Ohasta" "Cdorsa" 0 0 31 68 0.0761557077114137 0.00765274965684165
"7305" "Oadaph" "Cdorsa" 0 0 31 56 0.0761557077114137 0.00765274965684165
"7306" "Ohelve" "Cdorsa" 0 0 31 69 0.0761557077114137 0.00765274965684165
"7307" "Onival" "Cdorsa" 0 0 31 79 0.0761557077114137 0.00765274965684165
"7308" "Ovimin" "Cdorsa" 0 0 31 95 0.0761557077114137 0.00765274965684165
"7309" "Oproxi" "Cdorsa" 0 0 31 85 0.0761557077114137 0.00765274965684165
"7310" "Ocolla" "Cdorsa" 0 0 31 61 0.0761557077114137 0.00765274965684165
"7311" "Osamol" "Cdorsa" 0 0 31 89 0.0761557077114137 0.00765274965684165
"7312" "Omyrsi" "Cdorsa" 0 0 31 76 0.0761557077114137 0.00765274965684165
"7313" "Oarcti" "Cdorsa" 1 0 31 57 0.0686847451607716 0.00627525110760133
"7314" "Eboreo" "Cdorsa" 0 0 31 5 0.0761557077114137 0.00765274965684165
"7315" "Oglauc" "Cdorsa" 0 0 31 67 0.0761557077114137 0.00765274965684165
"7316" "Elappo" "Cdorsa" 0 0 31 15 0.0761557077114137 0.00765274965684165
"7317" "Elappc" "Cdorsa" 0 0 31 14 0.0761557077114137 0.00765274965684165
"7318" "Olappo" "Cdorsa" 0 0 31 73 0.0761557077114137 0.00765274965684165
"7319" "Olappl" "Cdorsa" 0 0 31 72 0.0761557077114137 0.00765274965684165
"7320" "Emyrsi" "Cdorsa" 0 0 31 17 0.0761557077114137 0.00765274965684165
"7321" "Ogalla" "Cdorsa" 0 0 31 65 0.0761557077114137 0.00765274965684165
"7322" "Hischn" "Cdorsa" 0 0 31 34 0.0761557077114137 0.00765274965684165
"7323" "Ehasta" "Cdorsa" 0 0 31 12 0.0761557077114137 0.00765274965684165
"7324" "Egemmf" "Cdorsa" 0 0 31 10 0.0761557077114137 0.00765274965684165
"7325" "Omonti" "Cdorsa" 0 0 31 75 0.0761557077114137 0.00765274965684165
"7326" "Eelaea" "Cdorsa" 0 0 31 8 0.0761557077114137 0.00765274965684165
"7327" "Hcarin" "Cdorsa" 0 0 31 32 0.0761557077114137 0.00765274965684165
"7328" "Egemmh" "Cdorsa" 0 0 31 11 0.0761557077114137 0.00765274965684165
"7329" "Hplicg" "Cdorsa" 0 0 31 40 0.0761557077114137 0.00765274965684165
"7330" "Omacul" "Cdorsa" 0 0 31 74 0.0761557077114137 0.00765274965684165
"7331" "Hspirh" "Cdorsa" 0 0 31 53 0.0761557077114137 0.00765274965684165
"7332" "Obrevi" "Cdorsa" 0 0 31 59 0.0761557077114137 0.00765274965684165
"7333" "Oretic" "Cdorsa" 0 0 31 87 0.0761557077114137 0.00765274965684165
"7334" "Oretus" "Cdorsa" 0 0 31 88 0.0761557077114137 0.00765274965684165
"7335" "Enigri" "Cdorsa" 0 0 31 19 0.0761557077114137 0.00765274965684165
"7336" "Emucro" "Cdorsa" 0 0 31 16 0.0761557077114137 0.00765274965684165
"7337" "Ovesic" "Cdorsa" 0 0 31 94 0.0761557077114137 0.00765274965684165
"7338" "Oviril" "Cdorsa" 0 0 31 96 0.0761557077114137 0.00765274965684165
"7339" "Opedun" "Cdorsa" 0 0 31 82 0.0761557077114137 0.00765274965684165
"7340" "Otrian" "Cdorsa" 0 0 31 92 0.0761557077114137 0.00765274965684165
"7341" "Oglabr" "Cdorsa" 0 0 31 66 0.0761557077114137 0.00765274965684165
"7342" "Opustu" "Cdorsa" 0 0 31 86 0.0761557077114137 0.00765274965684165
"7343" "Oherba" "Cdorsa" 0 0 31 70 0.0761557077114137 0.00765274965684165
"7344" "Evenus" "Cdorsa" 0 0 31 26 0.0761557077114137 0.00765274965684165
"7345" "Onorve" "Cdorsa" 0 0 31 80 0.0761557077114137 0.00765274965684165
"7346" "Ephyli" "Cdorsa" 0 0 31 20 0.0761557077114137 0.00765274965684165
"7347" "Ospeit" "Cdorsa" 0 0 31 90 0.0761557077114137 0.00765274965684165
"7348" "Obella" "Cdorsa" 1 0 31 58 0.0686847451607716 0.00627525110760133
"7349" "Hpruss" "Cdorsa" 0 0 31 44 0.0761557077114137 0.00765274965684165
"7350" "Odolic" "Cdorsa" 0 0 31 62 0.0761557077114137 0.00765274965684165
"7351" "Hspira" "Cdorsa" 0 0 31 52 0.0761557077114137 0.00765274965684165
"7352" "Elanat" "Cdorsa" 0 0 31 13 0.0761557077114137 0.00765274965684165
"7353" "Omyrti" "Cdorsa" 0 0 31 77 0.0761557077114137 0.00765274965684165
"7354" "Hnudip" "Cdorsa" 0 0 31 37 0.0761557077114137 0.00765274965684165
"7355" "Hleuco" "Cdorsa" 0 0 31 36 0.0761557077114137 0.00765274965684165
"7356" "Hacuti" "Cdorsa" 0 0 31 28 0.0761557077114137 0.00765274965684165
"7357" "Hplicl" "Cdorsa" 0 0 31 41 0.0761557077114137 0.00765274965684165
"7358" "Etesta" "Cdorsa" 0 0 31 25 0.0761557077114137 0.00765274965684165
"7359" "Hplicd" "Cdorsa" 0 0 31 39 0.0761557077114137 0.00765274965684165
"7360" "Edaphn" "Cdorsa" 0 0 31 7 0.0761557077114137 0.00765274965684165
"7361" "Hpolit" "Cdorsa" 0 0 31 43 0.0761557077114137 0.00765274965684165
"7362" "Epurpu" "Cdorsa" 0 0 31 21 0.0761557077114137 0.00765274965684165
"7363" "Eatraa" "Cdorsa" 0 0 31 3 0.0761557077114137 0.00765274965684165
"7364" "Eangus" "Cdorsa" 0 0 31 1 0.0761557077114137 0.00765274965684165
"7365" "Hangli" "Cdorsa" 0 0 31 30 0.0761557077114137 0.00765274965684165
"7366" "Hleuca" "Cdorsa" 0 0 31 35 0.0761557077114137 0.00765274965684165
"7367" "Hoblit" "Cdorsa" 0 0 31 38 0.0761557077114137 0.00765274965684165
"7368" "Heryth" "Cdorsa" 2 1 31 33 1 0
"7369" "Halien" "Cdorsa" 2 2 31 29 1 0
"7370" "Hsglab" "Cdorsa" 0 0 31 48 0.0761557077114137 0.00765274965684165
"7371" "Htuber" "Cdorsa" 0 0 31 54 0.0761557077114137 0.00765274965684165
"7372" "Eweiff" "Cdorsa" 0 0 31 27 0.0761557077114137 0.00765274965684165
"7373" "Esubge" "Cdorsa" 0 0 31 24 0.0761557077114137 0.00765274965684165
"7374" "Egemmc" "Cdorsa" 0 0 31 9 0.0761557077114137 0.00765274965684165
"7375" "Eaurit" "Cdorsa" 1 0 31 4 0.0686847451607716 0.00627525110760133
"7376" "Ospset" "Cdorsa" 0 0 31 91 0.0761557077114137 0.00765274965684165
"7377" "Emyrti" "Cdorsa" 0 0 31 18 0.0761557077114137 0.00765274965684165
"7378" "Esmyrt" "Cdorsa" 0 0 31 23 0.0761557077114137 0.00765274965684165
"7379" "Esmyrs" "Cdorsa" 0 0 31 22 0.0761557077114137 0.00765274965684165
"7380" "Eciner" "Cdorsa" 0 0 31 6 0.0761557077114137 0.00765274965684165
"7381" "Eappen" "Cdorsa" 0 0 31 2 0.0761557077114137 0.00765274965684165
"7382" "Hpscho" "Cdorsa" 0 0 31 45 0.0761557077114137 0.00765274965684165
"7383" "Hplicp" "Cdorsa" 0 0 31 42 0.0761557077114137 0.00765274965684165
"7384" "Hscapr" "Cdorsa" 0 0 31 47 0.0761557077114137 0.00765274965684165
"7385" "Hanoma" "Cdorsa" 1 0 31 31 0.0686847451607716 0.00627525110760133
"7386" "Oaacut" "Cdorsa" 0 0 31 55 0.0761557077114137 0.00765274965684165
"7387" "Hpurpu" "Cdorsa" 0 0 31 46 0.0761557077114137 0.00765274965684165
"7388" "Opolar" "Cdorsa" 0 0 31 83 0.0761557077114137 0.00765274965684165
"7389" "Opprox" "Cdorsa" 0 0 31 84 0.0761557077114137 0.00765274965684165
"7390" "Hspecc" "Cdorsa" 0 0 31 51 0.0761557077114137 0.00765274965684165
"7391" "Hsglau" "Cdorsa" 0 0 31 49 0.0761557077114137 0.00765274965684165
"7392" "Hslana" "Cdorsa" 0 0 31 50 0.0761557077114137 0.00765274965684165
"7393" "Oelaea" "Coreop" 0 0 39 63 0.0761557077114137 0.00765274965684165
"7394" "Obridg" "Coreop" 0 0 39 60 0.0761557077114137 0.00765274965684165
"7395" "Ovaria" "Coreop" 0 0 39 93 0.0761557077114137 0.00765274965684165
"7396" "Oobscu" "Coreop" 0 0 39 81 0.0761557077114137 0.00765274965684165
"7397" "Okriec" "Coreop" 0 0 39 71 0.0761557077114137 0.00765274965684165
"7398" "Onigri" "Coreop" 0 0 39 78 0.0761557077114137 0.00765274965684165
"7399" "Ofoeti" "Coreop" 0 0 39 64 0.0761557077114137 0.00765274965684165
"7400" "Ohasta" "Coreop" 0 0 39 68 0.0761557077114137 0.00765274965684165
"7401" "Oadaph" "Coreop" 0 0 39 56 0.0761557077114137 0.00765274965684165
"7402" "Ohelve" "Coreop" 0 0 39 69 0.0761557077114137 0.00765274965684165
"7403" "Onival" "Coreop" 0 0 39 79 0.0761557077114137 0.00765274965684165
"7404" "Ovimin" "Coreop" 0 0 39 95 0.0761557077114137 0.00765274965684165
"7405" "Oproxi" "Coreop" 0 0 39 85 0.0761557077114137 0.00765274965684165
"7406" "Ocolla" "Coreop" 0 0 39 61 0.0761557077114137 0.00765274965684165
"7407" "Osamol" "Coreop" 0 0 39 89 0.0761557077114137 0.00765274965684165
"7408" "Omyrsi" "Coreop" 0 0 39 76 0.0761557077114137 0.00765274965684165
"7409" "Oarcti" "Coreop" 0 0 39 57 0.0761557077114137 0.00765274965684165
"7410" "Eboreo" "Coreop" 0 0 39 5 0.0761557077114137 0.00765274965684165
"7411" "Oglauc" "Coreop" 0 0 39 67 0.0761557077114137 0.00765274965684165
"7412" "Elappo" "Coreop" 0 0 39 15 0.0761557077114137 0.00765274965684165
"7413" "Elappc" "Coreop" 0 0 39 14 0.0761557077114137 0.00765274965684165
"7414" "Olappo" "Coreop" 1 0 39 73 0.0686847451607716 0.00627525110760133
"7415" "Olappl" "Coreop" 1 1 39 72 1 0
"7416" "Emyrsi" "Coreop" 0 0 39 17 0.0761557077114137 0.00765274965684165
"7417" "Ogalla" "Coreop" 0 0 39 65 0.0761557077114137 0.00765274965684165
"7418" "Hischn" "Coreop" 0 0 39 34 0.0761557077114137 0.00765274965684165
"7419" "Ehasta" "Coreop" 0 0 39 12 0.0761557077114137 0.00765274965684165
"7420" "Egemmf" "Coreop" 0 0 39 10 0.0761557077114137 0.00765274965684165
"7421" "Omonti" "Coreop" 0 0 39 75 0.0761557077114137 0.00765274965684165
"7422" "Eelaea" "Coreop" 0 0 39 8 0.0761557077114137 0.00765274965684165
"7423" "Hcarin" "Coreop" 0 0 39 32 0.0761557077114137 0.00765274965684165
"7424" "Egemmh" "Coreop" 0 0 39 11 0.0761557077114137 0.00765274965684165
"7425" "Hplicg" "Coreop" 1 1 39 40 1 0
"7426" "Omacul" "Coreop" 0 0 39 74 0.0761557077114137 0.00765274965684165
"7427" "Hspirh" "Coreop" 0 0 39 53 0.0761557077114137 0.00765274965684165
"7428" "Obrevi" "Coreop" 0 0 39 59 0.0761557077114137 0.00765274965684165
"7429" "Oretic" "Coreop" 0 0 39 87 0.0761557077114137 0.00765274965684165
"7430" "Oretus" "Coreop" 0 0 39 88 0.0761557077114137 0.00765274965684165
"7431" "Enigri" "Coreop" 0 0 39 19 0.0761557077114137 0.00765274965684165
"7432" "Emucro" "Coreop" 0 0 39 16 0.0761557077114137 0.00765274965684165
"7433" "Ovesic" "Coreop" 0 0 39 94 0.0761557077114137 0.00765274965684165
"7434" "Oviril" "Coreop" 0 0 39 96 0.0761557077114137 0.00765274965684165
"7435" "Opedun" "Coreop" 0 0 39 82 0.0761557077114137 0.00765274965684165
"7436" "Otrian" "Coreop" 0 0 39 92 0.0761557077114137 0.00765274965684165
"7437" "Oglabr" "Coreop" 0 0 39 66 0.0761557077114137 0.00765274965684165
"7438" "Opustu" "Coreop" 0 0 39 86 0.0761557077114137 0.00765274965684165
"7439" "Oherba" "Coreop" 0 0 39 70 0.0761557077114137 0.00765274965684165
"7440" "Evenus" "Coreop" 0 0 39 26 0.0761557077114137 0.00765274965684165
"7441" "Onorve" "Coreop" 0 0 39 80 0.0761557077114137 0.00765274965684165
"7442" "Ephyli" "Coreop" 0 0 39 20 0.0761557077114137 0.00765274965684165
"7443" "Ospeit" "Coreop" 0 0 39 90 0.0761557077114137 0.00765274965684165
"7444" "Obella" "Coreop" 0 0 39 58 0.0761557077114137 0.00765274965684165
"7445" "Hpruss" "Coreop" 0 0 39 44 0.0761557077114137 0.00765274965684165
"7446" "Odolic" "Coreop" 0 0 39 62 0.0761557077114137 0.00765274965684165
"7447" "Hspira" "Coreop" 0 0 39 52 0.0761557077114137 0.00765274965684165
"7448" "Elanat" "Coreop" 0 0 39 13 0.0761557077114137 0.00765274965684165
"7449" "Omyrti" "Coreop" 0 0 39 77 0.0761557077114137 0.00765274965684165
"7450" "Hnudip" "Coreop" 0 0 39 37 0.0761557077114137 0.00765274965684165
"7451" "Hleuco" "Coreop" 0 0 39 36 0.0761557077114137 0.00765274965684165
"7452" "Hacuti" "Coreop" 0 0 39 28 0.0761557077114137 0.00765274965684165
"7453" "Hplicl" "Coreop" 0 0 39 41 0.0761557077114137 0.00765274965684165
"7454" "Etesta" "Coreop" 0 0 39 25 0.0761557077114137 0.00765274965684165
"7455" "Hplicd" "Coreop" 0 0 39 39 0.0761557077114137 0.00765274965684165
"7456" "Edaphn" "Coreop" 0 0 39 7 0.0761557077114137 0.00765274965684165
"7457" "Hpolit" "Coreop" 0 0 39 43 0.0761557077114137 0.00765274965684165
"7458" "Epurpu" "Coreop" 0 0 39 21 0.0761557077114137 0.00765274965684165
"7459" "Eatraa" "Coreop" 0 0 39 3 0.0761557077114137 0.00765274965684165
"7460" "Eangus" "Coreop" 0 0 39 1 0.0761557077114137 0.00765274965684165
"7461" "Hangli" "Coreop" 0 0 39 30 0.0761557077114137 0.00765274965684165
"7462" "Hleuca" "Coreop" 0 0 39 35 0.0761557077114137 0.00765274965684165
"7463" "Hoblit" "Coreop" 0 0 39 38 0.0761557077114137 0.00765274965684165
"7464" "Heryth" "Coreop" 0 0 39 33 0.0761557077114137 0.00765274965684165
"7465" "Halien" "Coreop" 0 0 39 29 0.0761557077114137 0.00765274965684165
"7466" "Hsglab" "Coreop" 0 0 39 48 0.0761557077114137 0.00765274965684165
"7467" "Htuber" "Coreop" 0 0 39 54 0.0761557077114137 0.00765274965684165
"7468" "Eweiff" "Coreop" 0 0 39 27 0.0761557077114137 0.00765274965684165
"7469" "Esubge" "Coreop" 0 0 39 24 0.0761557077114137 0.00765274965684165
"7470" "Egemmc" "Coreop" 0 0 39 9 0.0761557077114137 0.00765274965684165
"7471" "Eaurit" "Coreop" 0 0 39 4 0.0761557077114137 0.00765274965684165
"7472" "Ospset" "Coreop" 0 0 39 91 0.0761557077114137 0.00765274965684165
"7473" "Emyrti" "Coreop" 0 0 39 18 0.0761557077114137 0.00765274965684165
"7474" "Esmyrt" "Coreop" 0 0 39 23 0.0761557077114137 0.00765274965684165
"7475" "Esmyrs" "Coreop" 0 0 39 22 0.0761557077114137 0.00765274965684165
"7476" "Eciner" "Coreop" 0 0 39 6 0.0761557077114137 0.00765274965684165
"7477" "Eappen" "Coreop" 0 0 39 2 0.0761557077114137 0.00765274965684165
"7478" "Hpscho" "Coreop" 0 0 39 45 0.0761557077114137 0.00765274965684165
"7479" "Hplicp" "Coreop" 0 0 39 42 0.0761557077114137 0.00765274965684165
"7480" "Hscapr" "Coreop" 0 0 39 47 0.0761557077114137 0.00765274965684165
"7481" "Hanoma" "Coreop" 0 0 39 31 0.0761557077114137 0.00765274965684165
"7482" "Oaacut" "Coreop" 0 0 39 55 0.0761557077114137 0.00765274965684165
"7483" "Hpurpu" "Coreop" 0 0 39 46 0.0761557077114137 0.00765274965684165
"7484" "Opolar" "Coreop" 0 0 39 83 0.0761557077114137 0.00765274965684165
"7485" "Opprox" "Coreop" 0 0 39 84 0.0761557077114137 0.00765274965684165
"7486" "Hspecc" "Coreop" 0 0 39 51 0.0761557077114137 0.00765274965684165
